Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.880953,-0.432526,-2.269189,1,0.39812,0.00000,0.39812,-0.17517949,-0.00869153,-0.04467,NaN,-0.04467,NaN,NaN,0.00078,0.39812,0.39812,0.00000,38.84555576,77.81521910,59.23771,59.23771,NaN,NaN,87.90151,NaN,7.668766,NaN,NaN,0.39812,10.534149,12.040917,11.230918,0.066911
O,-1.952968,1.414823,-0.79802,2,9.57865,0.00000,9.57865,-0.99005336,-0.00806037,-0.28969,NaN,-0.28969,NaN,NaN,0.06144,9.57865,9.57865,0.00000,19.85178741,123.11949084,64.50275,64.50275,NaN,NaN,787.99998,NaN,24.092959,NaN,NaN,9.57865,9.691471,15.325399,12.544213,1.051837
C,-1.991274,3.09741,0.882423,3,4.13307,0.00000,4.13307,-3.74844735,-0.09130912,-1.65605,NaN,-1.65605,NaN,NaN,0.85371,4.13307,4.13307,0.00000,70.54076007,141.59733235,110.52679,110.52679,NaN,NaN,322.23048,NaN,16.203531,NaN,NaN,4.13307,9.639520,15.265920,12.893801,0.973074
C,-4.197843,4.634005,1.325694,4,5.69027,0.00000,5.69027,-1.90697769,-0.00705839,-0.43500,NaN,-0.43500,NaN,NaN,0.11276,5.69027,5.69027,0.00000,74.17155574,125.00705221,91.84970,91.84970,NaN,NaN,109.64600,NaN,8.586810,NaN,NaN,5.69027,10.540009,15.031768,11.621369,0.935822
H,-0.363323,3.345524,2.132773,5,9.27868,0.00000,9.27868,-3.24241831,-0.00634851,-0.47943,NaN,-0.47943,NaN,NaN,0.30752,9.27868,9.27868,0.00000,66.80552791,148.62187589,116.93556,116.93556,NaN,NaN,346.45133,NaN,15.456826,NaN,NaN,9.27868,9.394713,15.442508,12.745977,1.165915
C,-6.344328,4.488236,-0.253378,6,4.71039,0.00000,4.71039,-1.72844345,-0.03535745,-0.89577,NaN,-0.89577,NaN,NaN,0.18924,4.71039,4.71039,0.00000,66.07915189,109.53339894,83.19490,83.19490,NaN,NaN,74.24449,NaN,7.551560,NaN,NaN,4.71039,10.234589,14.870455,11.065900,0.631215
C,-4.176811,6.288366,3.41575,7,4.74668,0.00000,4.74668,-1.83978546,-0.03185046,-0.91850,NaN,-0.91850,NaN,NaN,0.22130,4.74668,4.74668,0.00000,72.31687112,118.76292401,88.64120,88.64120,NaN,NaN,59.87696,NaN,6.173281,NaN,NaN,4.74668,10.261762,14.870455,11.102364,0.615781
C,-8.439575,5.977973,0.273398,8,4.71194,0.00000,4.71194,-1.23563478,-0.00109261,-0.64036,NaN,-0.64036,NaN,NaN,0.11605,4.71194,4.71194,0.00000,66.03402529,108.88310058,77.95101,77.95101,NaN,NaN,46.63915,NaN,5.470304,NaN,NaN,4.71194,10.056264,14.870455,10.858108,0.616025
H,-6.321257,3.216949,-1.860864,9,9.20791,0.00000,9.20791,-1.62580198,-0.00368167,-0.35268,NaN,-0.35268,NaN,NaN,0.13951,9.20791,9.20791,0.00000,43.51134346,112.82042401,89.25757,89.25757,NaN,NaN,107.16897,NaN,7.880532,NaN,NaN,9.20791,10.811549,15.265920,12.217923,0.608250
C,-6.287965,7.767753,3.934604,10,4.77398,0.00000,4.77398,-1.02469313,-0.00504297,-0.55746,NaN,-0.55746,NaN,NaN,0.07931,4.77398,4.77398,0.00000,69.70986582,108.94237741,80.05266,80.05266,NaN,NaN,35.52445,NaN,4.457502,NaN,NaN,4.77398,10.042567,14.870455,10.859377,0.630514
