Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.583515,-3.364019,1.210999,1,0.52077,0.00000,0.52077,-0.20418698,-0.01340341,-0.09341,NaN,-0.09341,NaN,NaN,0.00286,0.52077,0.52077,0.00000,35.60194353,97.08002418,57.66013,57.66013,NaN,NaN,158.68039,NaN,9.428764,NaN,NaN,0.52077,10.547318,12.895412,11.261795,0.207113
O,-2.423989,-2.198216,-0.57778,2,9.20112,0.00000,9.20112,-0.84163078,-0.00920351,-0.30835,NaN,-0.30835,NaN,NaN,0.05092,9.20112,9.20112,0.00000,45.91405867,108.35806950,67.96328,67.96328,NaN,NaN,149.76644,NaN,9.766407,NaN,NaN,9.20112,10.792230,15.313579,12.719971,0.726574
C,-4.184904,-3.508554,-1.491217,3,4.08135,0.00000,4.08135,-3.71573984,-0.13782241,-1.68694,NaN,-1.68694,NaN,NaN,0.82226,4.08135,4.08135,0.00000,66.82135350,111.63579541,95.44699,95.44699,NaN,NaN,67.49877,NaN,6.548834,NaN,NaN,4.08135,9.670523,15.242045,12.904682,0.954470
C,-6.514073,-2.412181,-2.390513,4,5.71679,0.00000,5.71679,-2.03568443,-0.03151870,-0.44871,NaN,-0.44871,NaN,NaN,0.11382,5.71679,5.71679,0.00000,70.67706825,102.84755965,82.11205,82.11205,NaN,NaN,50.32898,NaN,5.817196,NaN,NaN,5.71679,10.497301,15.227596,11.614305,0.949990
H,-3.918642,-5.545369,-1.70975,5,10.44953,0.00000,10.44953,-3.03307514,-0.00087963,-0.37926,NaN,-0.37926,NaN,NaN,0.26567,10.44953,10.44953,0.00000,23.20838727,114.99221329,83.75291,83.75291,NaN,NaN,482.18708,NaN,17.366461,NaN,NaN,10.44953,8.806270,15.218296,12.108758,2.111146
C,-6.934526,0.220771,-2.391312,6,4.70079,0.00000,4.70079,-1.76075064,-0.04985614,-0.89962,NaN,-0.89962,NaN,NaN,0.19972,4.70079,4.70079,0.00000,69.80894495,102.31865952,81.46074,81.46074,NaN,NaN,30.04927,NaN,4.557494,NaN,NaN,4.70079,10.200708,14.857786,11.056352,0.646017
C,-8.39415,-4.064616,-3.307937,7,4.72523,0.00000,4.72523,-1.85212637,-0.02890345,-0.92130,NaN,-0.92130,NaN,NaN,0.21820,4.72523,4.72523,0.00000,64.84832622,102.31865952,76.80353,76.80353,NaN,NaN,33.68366,NaN,4.316798,NaN,NaN,4.72523,10.231082,14.883067,11.090724,0.672223
C,-9.21428,1.175408,-3.271055,8,4.73455,0.00000,4.73455,-1.21765831,-0.00642829,-0.64343,NaN,-0.64343,NaN,NaN,0.11388,4.73455,4.73455,0.00000,69.45786293,102.31865952,77.89030,77.89030,NaN,NaN,28.99556,NaN,4.330521,NaN,NaN,4.73455,10.051659,14.857786,10.855477,0.619265
H,-5.462408,1.475381,-1.723615,9,10.30666,0.00000,10.30666,-1.67556431,-0.00608531,-0.44503,NaN,-0.44503,NaN,NaN,0.14863,10.30666,10.30666,0.00000,66.44056026,137.02240119,104.58845,104.58845,NaN,NaN,184.24097,NaN,11.278256,NaN,NaN,10.30666,10.773173,15.313579,12.322752,0.582530
C,-10.677512,-3.096241,-4.182402,10,4.73073,0.00000,4.73073,-1.02261053,-0.01331895,-0.57295,NaN,-0.57295,NaN,NaN,0.07634,4.73073,4.73073,0.00000,64.49518359,99.60222795,72.18614,72.18614,NaN,NaN,26.09870,NaN,3.675182,NaN,NaN,4.73073,10.025824,14.709733,10.824815,0.590696
H,-8.046803,-6.088762,-3.303786,11,8.80521,0.00000,8.80521,-1.72279333,-0.00052104,-0.36572,NaN,-0.36572,NaN,NaN,0.15632,8.80521,8.80521,0.00000,76.87455010,123.60399416,96.06928,96.06928,NaN,NaN,151.05430,NaN,10.448068,NaN,NaN,8.80521,10.840306,15.215620,12.297484,0.610053
C,-11.087174,-0.481274,-4.159187,12,4.75228,0.00000,4.75228,-1.20564340,-0.00414810,-0.75518,NaN,-0.75518,NaN,NaN,0.10619,4.75228,4.75228,0.00000,66.11982943,102.31865952,76.79201,76.79201,NaN,NaN,27.44742,NaN,4.062635,NaN,NaN,4.75228,10.267656,14.857786,11.014394,0.594598
H,-9.545551,3.200503,-3.276889,13,8.90810,0.00000,8.90810,-1.18430811,-0.00024678,-0.26700,NaN,-0.26700,NaN,NaN,0.08045,8.90810,8.90810,0.00000,80.39586640,132.30942518,101.04833,101.04833,NaN,NaN,179.19575,NaN,11.043224,NaN,NaN,8.90810,10.701463,14.681593,12.101352,0.601385
H,-12.134308,-4.361152,-4.879787,14,8.91772,0.00000,8.91772,-1.00345884,-0.00008951,-0.22409,NaN,-0.22409,NaN,NaN,0.05750,8.91772,8.91772,0.00000,72.48151731,118.78889319,90.22469,90.22469,NaN,NaN,145.18785,NaN,9.748738,NaN,NaN,8.91772,10.549100,14.683734,12.076291,0.619034
H,-12.869005,0.274715,-4.844326,15,8.88971,0.00000,8.88971,-1.12004471,-0.00024678,-0.25735,NaN,-0.25735,NaN,NaN,0.07628,8.88971,8.88971,0.00000,78.66815185,123.18552188,94.96524,94.96524,NaN,NaN,137.70934,NaN,9.635943,NaN,NaN,8.88971,10.879405,14.609559,12.168171,0.575044
C,-6.243423,-5.983795,3.306493,16,3.49493,0.00000,3.49493,-1.08600530,-0.02041550,-0.53967,NaN,-0.53967,NaN,NaN,0.06957,3.49493,3.49493,0.00000,28.06928358,71.86628433,51.57064,51.57064,NaN,NaN,181.39192,NaN,12.336837,NaN,NaN,3.49493,8.733009,11.730683,9.564249,0.277946
C,-3.831881,-5.491281,3.652568,17,9.56924,0.00000,9.56924,-0.77396869,-0.00717643,-0.27058,NaN,-0.27058,NaN,NaN,0.03265,9.56924,9.56924,0.00000,13.38094650,91.61106702,48.92518,48.92518,NaN,NaN,197.85312,NaN,11.359823,NaN,NaN,9.56924,8.911459,13.599264,10.314978,0.711317
H,-6.869527,-7.779965,2.519141,18,9.02187,0.00000,9.02187,-0.87263341,-0.00274207,-0.21679,NaN,-0.21679,NaN,NaN,0.03587,9.02187,9.02187,0.00000,36.54150240,108.21131081,72.91900,72.91900,NaN,NaN,264.18648,NaN,13.083064,NaN,NaN,9.02187,9.364855,13.203155,11.485385,0.456039
H,-7.695214,-4.62374,3.838259,19,9.05134,0.00000,9.05134,-0.85006946,-0.00605762,-0.22390,NaN,-0.22390,NaN,NaN,0.02825,9.05134,9.05134,0.00000,45.49247309,119.30114013,80.70857,80.70857,NaN,NaN,301.00698,NaN,14.482441,NaN,NaN,9.05134,9.521194,13.185553,11.480244,0.466775
C,-1.453834,-4.909253,3.833311,20,5.20494,0.00000,5.20494,-0.35392197,-0.00717643,-0.12526,NaN,-0.12526,NaN,NaN,0.00386,5.20494,5.20494,0.00000,12.62297445,91.61106702,35.81077,35.81077,NaN,NaN,228.52279,NaN,11.455402,NaN,NaN,5.20494,8.832141,13.537790,9.948240,0.788851
H,-0.436568,-5.316421,5.578173,21,9.96559,0.00000,9.96559,-0.66211791,-0.01723926,-0.13943,NaN,-0.13943,NaN,NaN,0.00689,9.96559,9.96559,0.00000,11.76783044,87.67695844,50.04570,50.04570,NaN,NaN,269.44032,NaN,13.150877,NaN,NaN,9.96559,8.952357,12.895412,11.159222,0.393211
Cl,4.231324,-4.048831,3.236562,22,22.07786,0.00000,22.07786,-0.31811177,-0.00191276,-0.07618,NaN,-0.07618,NaN,NaN,0.00578,22.07786,20.06150,2.01636,-5.46542976,80.09330210,16.33002,18.24080,-2.68108,157.87924,155.45615,2.42309,10.458851,0.015112,2.385901,22.07786,8.698532,11.924427,9.303193,0.271646
Cl,0.847013,-6.831938,-1.204699,23,21.33858,0.00000,21.33858,-0.32600795,-0.00134298,-0.06822,NaN,-0.06822,NaN,NaN,0.00647,21.33858,19.03091,2.30767,-4.85076234,72.65935307,14.14607,16.15726,-2.43982,111.03718,109.10748,1.92970,9.013331,0.017077,1.896162,21.33858,8.641213,11.755687,9.240550,0.265490
O,2.096842,-1.544203,-1.451421,24,9.43352,0.00000,9.43352,-1.08722408,-0.00745992,-0.16514,NaN,-0.16514,NaN,NaN,0.01352,9.43352,9.43352,0.00000,7.92800457,110.45945395,44.26915,44.26915,NaN,NaN,524.70960,NaN,19.309756,NaN,NaN,9.43352,9.840021,15.705185,11.855042,1.365123
O,0.418684,-0.181074,3.028519,25,9.90002,0.00000,9.90002,-1.11051934,-0.01664053,-0.20956,NaN,-0.20956,NaN,NaN,0.01686,9.90002,9.90002,0.00000,9.79508596,106.32176578,41.12227,41.12227,NaN,NaN,565.75111,NaN,20.242093,NaN,NaN,9.90002,9.712250,15.440196,11.688317,1.376555
C,3.692272,2.355443,-0.069992,26,4.81912,0.00000,4.81912,-1.59472731,-0.08375840,-0.86761,NaN,-0.86761,NaN,NaN,0.15528,4.81912,4.81912,0.00000,77.35620520,141.33134900,104.17962,104.17962,NaN,NaN,188.83221,NaN,12.225939,NaN,NaN,4.81912,11.052962,16.722974,12.506045,1.116887
C,1.080937,3.236175,0.302095,27,4.88249,0.00000,4.88249,-1.60149555,-0.08005208,-0.87284,NaN,-0.87284,NaN,NaN,0.15796,4.88249,4.88249,0.00000,82.88219713,148.41685678,110.28349,110.28349,NaN,NaN,93.00900,NaN,7.778673,NaN,NaN,4.88249,11.088655,16.641102,12.552058,1.135967
C,-2.831125,2.741902,2.560157,28,5.23525,0.00000,5.23525,-2.06790964,-0.10575032,-1.15319,NaN,-1.15319,NaN,NaN,0.26805,5.23525,5.23525,0.00000,91.96166077,149.10872559,109.18685,109.18685,NaN,NaN,78.72994,NaN,6.352046,NaN,NaN,5.23525,11.871390,16.746516,13.024351,0.810285
C,6.444019,-0.901738,-1.654903,29,5.55132,0.00000,5.55132,-2.12712302,-0.10874660,-1.08631,NaN,-1.08631,NaN,NaN,0.28054,5.55132,5.55132,0.00000,53.42854251,142.52192878,90.89734,90.89734,NaN,NaN,222.66824,NaN,12.455208,NaN,NaN,5.55132,10.404039,16.682471,12.836612,0.850327
C,8.587838,0.685787,-1.250681,30,5.71294,0.00000,5.71294,-1.22830196,-0.07645566,-0.79361,NaN,-0.79361,NaN,NaN,0.05427,5.71294,5.71294,0.00000,71.14103024,140.27931568,89.50121,89.50121,NaN,NaN,115.92935,NaN,8.190836,NaN,NaN,5.71294,11.044697,16.712505,12.159263,0.989548
C,5.710238,3.935634,0.335823,31,4.69266,0.00000,4.69266,-1.71842523,-0.12626327,-0.98944,NaN,-0.98944,NaN,NaN,0.17245,4.69266,4.69266,0.00000,80.52557899,142.52192878,101.11405,101.11405,NaN,NaN,108.43881,NaN,8.521306,NaN,NaN,4.69266,10.845548,16.682471,11.799410,0.789532
C,8.207143,3.154057,-0.202904,32,5.63700,0.00000,5.63700,-1.15593487,-0.14147431,-0.75534,NaN,-0.75534,NaN,NaN,0.04183,5.63700,5.63700,0.00000,78.72872223,137.02654608,94.66844,94.66844,NaN,NaN,75.48895,NaN,6.775427,NaN,NaN,5.63700,11.051754,16.712505,12.114183,0.844993
C,0.226085,5.423079,-0.805509,33,4.65528,0.00000,4.65528,-1.75396103,-0.11081737,-1.01500,NaN,-1.01500,NaN,NaN,0.17929,4.65528,4.65528,0.00000,93.66529451,147.67947584,109.80789,109.80789,NaN,NaN,58.61275,NaN,5.638448,NaN,NaN,4.65528,10.900913,16.462628,11.845788,0.763259
C,-2.222951,6.3623,-0.300837,34,5.67423,0.00000,5.67423,-1.20615586,-0.10831882,-0.76415,NaN,-0.76415,NaN,NaN,0.04103,5.67423,5.67423,0.00000,93.60696941,147.67947584,107.28589,107.28589,NaN,NaN,51.82743,NaN,5.232621,NaN,NaN,5.67423,11.117756,16.411669,12.154192,0.831667
C,-3.78449,5.009666,1.449775,35,5.07716,0.00000,5.07716,-1.25356572,-0.10831882,-0.80085,NaN,-0.80085,NaN,NaN,0.05285,5.07716,5.07716,0.00000,88.94365078,148.81340416,106.99537,106.99537,NaN,NaN,84.83238,NaN,6.996048,NaN,NaN,5.07716,11.113308,16.592293,12.288830,0.996547
H,5.358052,5.805052,1.095769,36,9.01384,0.00000,9.01384,-1.59065355,-0.00388436,-0.38340,NaN,-0.38340,NaN,NaN,0.12459,9.01384,9.01384,0.00000,97.78692323,157.16377887,125.91617,125.91617,NaN,NaN,192.62218,NaN,11.196844,NaN,NaN,9.01384,11.434164,15.471857,13.022660,0.606477
C,10.318679,4.735185,0.238589,37,4.76269,0.00000,4.76269,-1.56245933,-0.04849691,-0.84689,NaN,-0.84689,NaN,NaN,0.15094,4.76269,4.76269,0.00000,68.40755654,111.22868858,83.39896,83.39896,NaN,NaN,58.51228,NaN,6.003392,NaN,NaN,4.76269,10.153313,15.318175,11.105513,0.747629
H,1.464387,6.418485,-2.099227,38,9.01986,0.00000,9.01986,-1.58628118,-0.00500894,-0.38695,NaN,-0.38695,NaN,NaN,0.13062,9.01986,9.01986,0.00000,106.61111878,160.73892304,130.45550,130.45550,NaN,NaN,161.84562,NaN,10.123368,NaN,NaN,9.01986,11.448847,15.529568,13.060613,0.601247
C,-3.1687,8.576807,-1.467276,39,4.75308,0.00000,4.75308,-1.61295810,-0.05200319,-0.86952,NaN,-0.86952,NaN,NaN,0.16030,4.75308,4.75308,0.00000,80.68777479,123.96308602,94.69194,94.69194,NaN,NaN,51.70061,NaN,5.417686,NaN,NaN,4.75308,10.212816,15.348110,11.160098,0.756243
