Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.988637,-3.430282,1.241163,1,0.38245,0.00000,0.38245,-0.32089100,-0.00556240,-0.04665,NaN,-0.04665,NaN,NaN,0.00209,0.38245,0.38245,0.00000,40.85155256,102.50728805,61.48418,61.48418,NaN,NaN,86.66554,NaN,6.136529,NaN,NaN,0.38245,10.658599,13.108651,11.322629,0.169581
O,-2.078886,-2.801702,-0.871969,2,9.28830,0.00000,9.28830,-1.06887001,-0.00998420,-0.35241,NaN,-0.35241,NaN,NaN,0.07619,9.28830,9.28830,0.00000,41.36150707,111.35203134,70.78571,70.78571,NaN,NaN,308.55179,NaN,15.424878,NaN,NaN,9.28830,10.189130,15.397379,12.737504,0.817924
C,-3.843954,-4.351317,-1.177929,3,4.45582,0.00000,4.45582,-4.00738972,-0.09751478,-2.00332,NaN,-2.00332,NaN,NaN,1.12731,4.45582,4.45582,0.00000,74.46065568,119.93869930,105.37409,105.37409,NaN,NaN,68.58438,NaN,6.527281,NaN,NaN,4.45582,11.825966,15.397379,13.321705,0.284775
C,-6.173214,-3.696922,-2.417948,4,5.71208,0.00000,5.71208,-2.08726415,-0.01348571,-0.45006,NaN,-0.45006,NaN,NaN,0.12224,5.71208,5.71208,0.00000,73.56680393,111.78031817,88.05150,88.05150,NaN,NaN,71.57015,NaN,6.927757,NaN,NaN,5.71208,10.560044,15.183874,11.705999,0.931523
H,-3.635124,-6.278781,-0.449263,5,10.57924,0.00000,10.57924,-3.27437306,-0.00402074,-0.43507,NaN,-0.43507,NaN,NaN,0.39569,10.57924,10.57924,0.00000,28.09422370,120.74965589,90.80115,90.80115,NaN,NaN,425.51538,NaN,16.631423,NaN,NaN,10.57924,8.865479,15.277184,12.258235,1.772410
C,-6.55862,-1.296583,-3.522276,6,4.68091,0.00000,4.68091,-1.81606662,-0.04009840,-0.93947,NaN,-0.93947,NaN,NaN,0.21679,4.68091,4.68091,0.00000,71.84976779,108.44749322,86.04337,86.04337,NaN,NaN,47.31835,NaN,5.543827,NaN,NaN,4.68091,10.292742,15.034095,11.161673,0.687480
C,-8.123226,-5.517035,-2.441715,7,4.72433,0.00000,4.72433,-1.88738910,-0.04755966,-0.95201,NaN,-0.95201,NaN,NaN,0.23244,4.72433,4.72433,0.00000,67.84467735,107.86445346,81.97798,81.97798,NaN,NaN,44.63249,NaN,5.257051,NaN,NaN,4.72433,10.347978,14.993302,11.179086,0.652804
C,-8.875463,-0.7315,-4.609284,8,4.72802,0.00000,4.72802,-1.26128367,-0.00763972,-0.66029,NaN,-0.66029,NaN,NaN,0.12383,4.72802,4.72802,0.00000,71.80061365,107.06761836,81.04750,81.04750,NaN,NaN,30.57210,NaN,4.325903,NaN,NaN,4.72802,10.127031,14.993302,10.941015,0.604703
H,-5.031528,0.070012,-3.510784,9,9.26491,0.00000,9.26491,-1.74348517,-0.01056028,-0.38340,NaN,-0.38340,NaN,NaN,0.15372,9.26491,9.26491,0.00000,67.67332388,141.47380198,107.31647,107.31647,NaN,NaN,206.68559,NaN,11.631512,NaN,NaN,9.26491,10.838929,15.397379,12.380789,0.617837
C,-10.44712,-4.927363,-3.522293,10,4.73881,0.00000,4.73881,-1.05022735,-0.01119052,-0.58473,NaN,-0.58473,NaN,NaN,0.08227,4.73881,4.73881,0.00000,67.84467735,108.44749322,76.39079,76.39079,NaN,NaN,31.96759,NaN,3.996141,NaN,NaN,4.73881,10.092991,15.034095,10.910436,0.640150
H,-7.794104,-7.359597,-1.596426,11,8.78721,0.00000,8.78721,-1.78556925,-0.00055069,-0.36742,NaN,-0.36742,NaN,NaN,0.16633,8.78721,8.78721,0.00000,80.19806960,127.50614989,100.73190,100.73190,NaN,NaN,149.35524,NaN,10.433618,NaN,NaN,8.78721,10.975286,15.267076,12.375196,0.609231
C,-10.819789,-2.538783,-4.598652,12,4.76921,0.00000,4.76921,-1.25094810,-0.00394432,-0.79179,NaN,-0.79179,NaN,NaN,0.11351,4.76921,4.76921,0.00000,69.28485789,108.44749322,80.84012,80.84012,NaN,NaN,30.28819,NaN,4.202388,NaN,NaN,4.76921,10.380565,15.034095,11.118040,0.585771
H,-9.19334,1.107211,-5.458636,13,8.92696,0.00000,8.92696,-1.19515930,-0.00257596,-0.29234,NaN,-0.29234,NaN,NaN,0.08588,8.92696,8.92696,0.00000,83.06999878,136.88116357,104.84090,104.84090,NaN,NaN,197.83370,NaN,11.664366,NaN,NaN,8.92696,10.722753,14.748659,12.166653,0.608658
H,-11.962076,-6.310291,-3.532656,14,8.91105,0.00000,8.91105,-1.02214957,-0.00063997,-0.22750,NaN,-0.22750,NaN,NaN,0.05973,8.91105,8.91105,0.00000,75.65609343,122.15986425,93.78433,93.78433,NaN,NaN,142.56990,NaN,9.638799,NaN,NaN,8.91105,10.665816,14.742972,12.136059,0.620857
H,-12.634295,-2.077554,-5.441612,15,8.85879,0.00000,8.85879,-1.16414492,-0.00072519,-0.26379,NaN,-0.26379,NaN,NaN,0.08057,8.85879,8.85879,0.00000,82.15414378,126.92949168,98.72784,98.72784,NaN,NaN,136.44486,NaN,9.582581,NaN,NaN,8.85879,10.987330,14.679930,12.239836,0.576980
C,-5.373289,-3.944442,5.327149,16,2.93692,0.00000,2.93692,-0.85456043,-0.00766230,-0.37551,NaN,-0.37551,NaN,NaN,0.07406,2.93692,2.93692,0.00000,27.38913941,82.58524123,52.00877,52.00877,NaN,NaN,324.10955,NaN,16.273141,NaN,NaN,2.93692,8.702304,11.620189,9.516602,0.322374
C,-3.129729,-4.697666,4.576089,17,9.95850,0.00000,9.95850,-0.71350562,-0.00614863,-0.19835,NaN,-0.19835,NaN,NaN,0.03165,9.95850,9.95850,0.00000,21.97780778,91.33664269,55.33634,55.33634,NaN,NaN,275.94702,NaN,14.103715,NaN,NaN,9.95850,8.977335,12.962121,10.417487,0.719704
H,-7.085955,-4.561937,4.364236,18,9.01458,0.00000,9.01458,-0.81491190,-0.00144817,-0.16335,NaN,-0.16335,NaN,NaN,0.02877,9.01458,9.01458,0.00000,41.86097558,120.04897210,83.55318,83.55318,NaN,NaN,300.15226,NaN,13.767201,NaN,NaN,9.01458,9.379587,13.251253,11.475623,0.488292
H,-5.597082,-2.731701,6.976548,19,8.98543,0.00000,8.98543,-0.77915690,-0.00144817,-0.15385,NaN,-0.15385,NaN,NaN,0.02917,8.98543,8.98543,0.00000,38.35579439,115.95768557,79.75148,79.75148,NaN,NaN,311.81220,NaN,14.100500,NaN,NaN,8.98543,9.445821,13.222938,11.481476,0.463306
C,-0.915045,-5.331242,3.705575,20,3.71217,0.00000,3.71217,-0.29068274,-0.00402074,-0.05950,NaN,-0.05950,NaN,NaN,0.00202,3.71217,3.71217,0.00000,21.01285427,99.95992969,38.37559,38.37559,NaN,NaN,175.87926,NaN,9.755661,NaN,NaN,3.71217,8.912967,13.097124,9.842790,0.575864
H,0.001368,-7.051619,4.3728,21,9.97382,0.00000,9.97382,-0.60923135,-0.00589479,-0.10115,NaN,-0.10115,NaN,NaN,0.00709,9.97382,9.97382,0.00000,20.88062732,86.36669804,50.83721,50.83721,NaN,NaN,213.73597,NaN,11.858370,NaN,NaN,9.97382,9.696962,12.708349,11.273690,0.335661
Cl,4.565983,-3.611236,3.476845,22,22.23572,0.00000,22.23572,-0.52859877,-0.00124424,-0.06433,NaN,-0.06433,NaN,NaN,0.00392,22.23572,21.44164,0.79408,-2.35795129,84.97827703,18.62041,19.35207,-1.13596,171.24824,170.81084,0.43740,10.555562,0.002548,0.436282,22.23572,8.774815,11.948875,9.366971,0.260767
Cl,1.835761,-6.845231,-1.140085,23,22.09888,0.00000,22.09888,-0.33450038,-0.00105939,-0.06569,NaN,-0.06569,NaN,NaN,0.00658,22.09888,20.56346,1.53542,-4.12756714,67.88375619,14.92547,16.19098,-2.02318,107.75897,106.35417,1.40480,8.339732,0.012867,1.386489,22.09888,8.670265,11.649896,9.223904,0.254124
O,2.376021,-1.466295,-1.378404,24,9.24713,0.00000,9.24713,-1.13985856,-0.00702594,-0.16461,NaN,-0.16461,NaN,NaN,0.01505,9.24713,9.24713,0.00000,12.30488429,114.89275541,46.63261,46.63261,NaN,NaN,511.16959,NaN,19.071216,NaN,NaN,9.24713,9.830490,15.625606,11.866225,1.378249
O,0.191922,-0.334599,2.8839,25,9.72229,0.00000,9.72229,-1.12024545,-0.00995869,-0.15956,NaN,-0.15956,NaN,NaN,0.01364,9.72229,9.72229,0.00000,13.79896162,111.59663093,46.01106,46.01106,NaN,NaN,572.53276,NaN,20.174116,NaN,NaN,9.72229,9.964482,15.476349,11.768882,1.269040
C,3.183612,2.671243,0.02059,26,4.28060,0.00000,4.28060,-1.74220463,-0.02614805,-0.96287,NaN,-0.96287,NaN,NaN,0.22362,4.28060,4.28060,0.00000,77.52973483,144.98237660,109.04501,109.04501,NaN,NaN,215.20580,NaN,12.931301,NaN,NaN,4.28060,11.174101,16.497292,12.683360,1.265435
C,0.429021,3.075223,0.073501,27,4.23128,0.00000,4.23128,-1.80508162,-0.01418413,-0.98622,NaN,-0.98622,NaN,NaN,0.24040,4.23128,4.23128,0.00000,89.79980559,148.17154508,115.26127,115.26127,NaN,NaN,107.89043,NaN,8.349765,NaN,NaN,4.23128,11.219198,16.484009,12.709163,1.201416
C,-3.486144,1.76576,1.894335,28,4.46677,0.00000,4.46677,-2.61221362,-0.01702624,-1.32726,NaN,-1.32726,NaN,NaN,0.45345,4.46677,4.46677,0.00000,87.43447198,147.09397025,110.08997,110.08997,NaN,NaN,65.37761,NaN,5.584716,NaN,NaN,4.46677,11.083498,16.319392,12.315780,0.987954
C,6.514714,-0.179252,-1.068419,29,4.51932,0.00000,4.51932,-2.59867496,-0.01590980,-1.23860,NaN,-1.23860,NaN,NaN,0.45084,4.51932,4.51932,0.00000,44.30553492,141.95763919,91.37625,91.37625,NaN,NaN,302.44130,NaN,15.207832,NaN,NaN,4.51932,9.591993,16.499413,12.117136,1.198203
C,8.360776,1.626975,-0.520737,30,5.47576,0.00000,5.47576,-1.40685721,-0.01369621,-0.89781,NaN,-0.89781,NaN,NaN,0.11891,5.47576,5.47576,0.00000,73.25119687,138.29403971,91.18411,91.18411,NaN,NaN,79.61682,NaN,7.105020,NaN,NaN,5.47576,11.245439,15.972122,12.147178,0.581595
C,4.956228,4.520042,0.689858,31,4.90772,0.00000,4.90772,-1.53572613,-0.02614805,-0.88786,NaN,-0.88786,NaN,NaN,0.11961,4.90772,4.90772,0.00000,86.70880770,144.46764934,107.02987,107.02987,NaN,NaN,123.84058,NaN,8.870510,NaN,NaN,4.90772,11.189077,15.944570,12.277967,0.848170
C,7.523614,3.962612,0.397035,32,4.69942,0.00000,4.69942,-2.15242808,-0.01369621,-1.15911,NaN,-1.15911,NaN,NaN,0.32534,4.69942,4.69942,0.00000,81.64057648,138.47986664,98.05059,98.05059,NaN,NaN,65.73908,NaN,6.086956,NaN,NaN,4.69942,10.741834,16.022083,11.683885,0.711065
C,-0.821194,4.963643,-1.304569,33,4.82819,0.00000,4.82819,-1.63109850,-0.01418413,-0.91856,NaN,-0.91856,NaN,NaN,0.13811,4.82819,4.82819,0.00000,101.89629916,145.47250488,116.08691,116.08691,NaN,NaN,52.68362,NaN,5.358621,NaN,NaN,4.82819,11.191999,16.101899,12.321664,0.874315
C,-3.430083,5.231769,-0.986286,34,4.70974,0.00000,4.70974,-2.15716700,-0.01418413,-1.15876,NaN,-1.15876,NaN,NaN,0.32799,4.70974,4.70974,0.00000,100.84264257,147.09397025,112.16588,112.16588,NaN,NaN,40.48952,NaN,4.783005,NaN,NaN,4.70974,10.755084,16.139619,11.710756,0.723398
C,-4.820351,3.659292,0.631021,35,5.56155,0.00000,5.56155,-1.48314472,-0.02029391,-0.93627,NaN,-0.93627,NaN,NaN,0.12635,5.56155,5.56155,0.00000,97.28768909,144.01496285,108.96006,108.96006,NaN,NaN,35.23933,NaN,4.458886,NaN,NaN,5.56155,11.309580,15.779281,12.217774,0.571647
