Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.19499,-1.792889,0.714001,1,0.35973,0.00000,0.35973,-0.27151839,-0.01097479,-0.05502,NaN,-0.05502,NaN,NaN,0.00234,0.35973,0.35973,0.00000,46.24586299,98.76545645,67.50049,67.50049,NaN,NaN,170.01895,NaN,10.437011,NaN,NaN,0.35973,10.688854,13.079754,11.443286,0.302406
O,2.743077,-3.4711,-0.566857,2,10.13812,0.00000,10.13812,-0.83621283,-0.00263896,-0.23545,NaN,-0.23545,NaN,NaN,0.04206,10.13812,10.13812,0.00000,16.20935360,99.29810762,46.87584,46.87584,NaN,NaN,395.27560,NaN,17.113190,NaN,NaN,10.13812,9.780081,15.175584,12.424435,0.890989
C,3.867128,-5.354783,0.350484,3,4.57960,0.00000,4.57960,-3.57759312,-0.11838267,-1.71019,NaN,-1.71019,NaN,NaN,0.87414,4.57960,4.57960,0.00000,63.39245648,98.11234872,87.15297,87.15297,NaN,NaN,38.53812,NaN,5.055562,NaN,NaN,4.57960,9.892748,15.175584,12.888847,0.626032
C,6.120303,-6.387766,-0.771337,4,5.65828,0.00000,5.65828,-1.91732122,-0.01439555,-0.42095,NaN,-0.42095,NaN,NaN,0.10991,5.65828,5.65828,0.00000,58.13787654,95.59489090,71.42841,71.42841,NaN,NaN,57.19652,NaN,6.099263,NaN,NaN,5.65828,10.396279,15.128509,11.504394,0.964875
H,3.080794,-6.300035,2.009346,5,10.69207,0.00000,10.69207,-3.00509683,-0.00259009,-0.37585,NaN,-0.37585,NaN,NaN,0.27704,10.69207,10.69207,0.00000,19.24013201,109.39235267,77.48757,77.48757,NaN,NaN,466.95265,NaN,17.138433,NaN,NaN,10.69207,8.689132,15.121272,11.941227,2.191921
C,7.11086,-5.451803,-3.063596,6,4.72138,0.00000,4.72138,-1.69347739,-0.03967845,-0.88229,NaN,-0.88229,NaN,NaN,0.17858,4.72138,4.72138,0.00000,53.99772544,93.58769387,66.79059,66.79059,NaN,NaN,33.78548,NaN,4.491468,NaN,NaN,4.72138,10.109917,14.806685,10.949379,0.626320
C,7.305876,-8.428647,0.471995,7,4.77288,0.00000,4.77288,-1.78058767,-0.03894649,-0.87479,NaN,-0.87479,NaN,NaN,0.20184,4.77288,4.77288,0.00000,54.89649980,93.31504121,68.59693,68.59693,NaN,NaN,39.67904,NaN,4.993173,NaN,NaN,4.77288,10.153689,14.762188,10.985643,0.632977
C,9.263188,-6.551121,-4.08476,8,4.69804,0.00000,4.69804,-1.16011973,-0.00420735,-0.60613,NaN,-0.60613,NaN,NaN,0.09859,4.69804,4.69804,0.00000,53.88621917,93.58769387,65.87231,65.87231,NaN,NaN,42.75324,NaN,5.191231,NaN,NaN,4.69804,9.918239,14.806685,10.750381,0.630689
H,6.175644,-3.887768,-3.998798,9,9.22409,0.00000,9.22409,-1.57817986,-0.00728224,-0.34343,NaN,-0.34343,NaN,NaN,0.12506,9.22409,9.22409,0.00000,41.55551376,108.61994249,79.63872,79.63872,NaN,NaN,137.28440,NaN,9.486241,NaN,NaN,9.22409,10.105107,15.175584,12.116556,0.678688
C,9.473898,-9.50458,-0.553913,10,4.72870,0.00000,4.72870,-0.95231987,-0.00506205,-0.52995,NaN,-0.52995,NaN,NaN,0.06848,4.72870,4.72870,0.00000,54.68675787,93.29997815,64.08396,64.08396,NaN,NaN,32.06784,NaN,4.188737,NaN,NaN,4.72870,9.909049,14.758879,10.732362,0.640536
H,6.513285,-9.136259,2.229745,11,8.81306,0.00000,8.81306,-1.70175315,-0.00081701,-0.34582,NaN,-0.34582,NaN,NaN,0.14207,8.81306,8.81306,0.00000,68.19075695,117.96308049,89.65287,89.65287,NaN,NaN,160.96045,NaN,10.733393,NaN,NaN,8.81306,10.721091,15.121272,12.217231,0.616739
C,10.446701,-8.566308,-2.830991,12,4.71744,0.00000,4.71744,-1.15715601,-0.00283570,-0.72558,NaN,-0.72558,NaN,NaN,0.09772,4.71744,4.71744,0.00000,55.86756809,93.58769387,67.43170,67.43170,NaN,NaN,33.49091,NaN,4.493939,NaN,NaN,4.71744,10.181479,14.806685,10.923059,0.596663
H,10.0376,-5.848336,-5.850048,13,8.95757,0.00000,8.95757,-1.12759165,-0.00056542,-0.25704,NaN,-0.25704,NaN,NaN,0.07279,8.95757,8.95757,0.00000,64.89317904,116.81608062,86.80138,86.80138,NaN,NaN,166.15456,NaN,10.419022,NaN,NaN,8.95757,10.522625,14.526827,11.987480,0.607556
H,10.401285,-11.067839,0.397462,14,8.91660,0.00000,8.91660,-0.91606117,-0.00026923,-0.20775,NaN,-0.20775,NaN,NaN,0.05014,8.91660,8.91660,0.00000,63.88328224,112.61425570,83.45487,83.45487,NaN,NaN,153.63367,NaN,10.026794,NaN,NaN,8.91660,10.489779,14.600124,11.994035,0.620928
H,12.132826,-9.414497,-3.639871,15,8.92430,0.00000,8.92430,-1.08240230,-0.00018982,-0.24781,NaN,-0.24781,NaN,NaN,0.07095,8.92430,8.92430,0.00000,69.20488373,114.64053619,86.02854,86.02854,NaN,NaN,139.06088,NaN,9.603215,NaN,NaN,8.92430,10.782872,14.526882,12.085950,0.580016
C,5.53452,-2.854301,5.555409,16,3.59576,0.00000,3.59576,-0.66391758,-0.01817295,-0.24950,NaN,-0.24950,NaN,NaN,0.01328,3.59576,3.59576,0.00000,34.23471506,69.24327686,51.91982,51.91982,NaN,NaN,86.18025,NaN,8.120756,NaN,NaN,3.59576,8.675896,11.549641,9.476415,0.275661
C,3.55644,-1.635938,4.682373,17,9.06734,0.00000,9.06734,-0.58339241,-0.01377517,-0.14327,NaN,-0.14327,NaN,NaN,0.00748,9.06734,9.06734,0.00000,20.35916310,91.10626724,55.68113,55.68113,NaN,NaN,176.20376,NaN,10.787094,NaN,NaN,9.06734,8.960809,13.560427,10.448856,0.707328
H,5.333272,-4.371881,6.931529,18,8.98224,0.00000,8.98224,-0.34959718,-0.00096175,-0.09608,NaN,-0.09608,NaN,NaN,0.00594,8.98224,8.98224,0.00000,40.89542645,106.95047430,71.94166,71.94166,NaN,NaN,240.82019,NaN,12.728302,NaN,NaN,8.98224,9.431892,13.217838,11.467829,0.470375
H,7.439234,-2.364284,4.94944,19,9.05626,0.00000,9.05626,-0.34304802,-0.00256363,-0.10202,NaN,-0.10202,NaN,NaN,0.00462,9.05626,9.05626,0.00000,49.46344615,119.79034906,81.70383,81.70383,NaN,NaN,289.13197,NaN,14.220694,NaN,NaN,9.05626,9.369733,13.259248,11.503008,0.502599
C,1.600764,-0.549801,3.663984,20,4.86107,0.00000,4.86107,-0.47773257,-0.01683410,-0.11467,NaN,-0.11467,NaN,NaN,0.00519,4.86107,4.86107,0.00000,19.52966775,94.61742278,50.57527,50.57527,NaN,NaN,345.34254,NaN,16.064628,NaN,NaN,4.86107,8.954830,13.263553,9.994473,0.711900
H,0.827435,1.139684,4.557974,21,9.27947,0.00000,9.27947,-0.62616152,-0.03547689,-0.10033,NaN,-0.10033,NaN,NaN,0.00341,9.27947,9.27947,0.00000,34.65722416,117.80042590,78.63531,78.63531,NaN,NaN,394.06939,NaN,16.760627,NaN,NaN,9.27947,9.623870,13.842363,11.466550,0.422962
Cl,-2.026153,-3.02907,-2.929686,22,20.86933,0.00000,20.86933,-0.23555801,-0.00265228,-0.06101,NaN,-0.06101,NaN,NaN,0.00271,20.86933,20.86933,0.00000,2.10598861,80.99417852,22.26442,22.26442,NaN,NaN,158.64707,NaN,10.377352,NaN,NaN,20.86933,8.624428,11.817709,9.282668,0.280327
Cl,-1.655897,-5.234677,2.74549,23,21.27143,0.00000,21.27143,-0.22464438,-0.00160670,-0.05568,NaN,-0.05568,NaN,NaN,0.00309,21.27143,20.59404,0.67738,-1.81014774,69.54737737,12.13548,12.56309,-0.86501,105.37113,105.10057,0.27056,7.973540,0.002561,0.269867,21.27143,8.497485,11.331174,9.121547,0.259775
O,-2.9958,0.100868,1.799713,24,9.49206,0.00000,9.49206,-1.47971196,-0.00392542,-0.18981,NaN,-0.18981,NaN,NaN,0.01842,9.49206,9.49206,0.00000,4.56812923,113.22740858,43.95650,43.95650,NaN,NaN,611.89050,NaN,20.911130,NaN,NaN,9.49206,10.009982,15.512282,11.732948,1.291987
O,0.899425,0.977457,-1.366109,25,9.51123,0.00000,9.51123,-1.30015362,-0.00706065,-0.19082,NaN,-0.19082,NaN,NaN,0.01834,9.51123,9.51123,0.00000,11.89618703,109.72493719,42.70511,42.70511,NaN,NaN,564.33611,NaN,20.340205,NaN,NaN,9.51123,9.457523,15.550739,11.572708,1.310279
C,-3.510059,3.578058,-0.781224,26,4.78393,0.00000,4.78393,-2.02234525,-0.03255436,-1.09321,NaN,-1.09321,NaN,NaN,0.25238,4.78393,4.78393,0.00000,77.96256877,135.20816760,107.51039,107.51039,NaN,NaN,182.89816,NaN,12.092634,NaN,NaN,4.78393,11.314380,16.193453,12.685698,0.968080
C,-1.064966,4.579417,0.107832,27,4.77558,0.00000,4.77558,-2.06714781,-0.02675128,-1.09545,NaN,-1.09545,NaN,NaN,0.25959,4.77558,4.77558,0.00000,91.23650681,140.56293842,113.58725,113.58725,NaN,NaN,81.18902,NaN,7.740324,NaN,NaN,4.77558,11.341834,16.134636,12.712921,0.961272
C,3.49571,4.295289,0.05456,28,5.53355,0.00000,5.53355,-2.13263778,-0.00755984,-1.10217,NaN,-1.10217,NaN,NaN,0.24600,5.53355,5.53355,0.00000,93.07602256,140.07969765,106.87067,106.87067,NaN,NaN,53.14063,NaN,5.773449,NaN,NaN,5.53355,11.007489,15.963277,12.645453,1.103641
C,-6.874412,0.520412,-0.310442,29,5.50967,0.00000,5.50967,-2.20303070,-0.01070813,-1.08843,NaN,-1.08843,NaN,NaN,0.25730,5.50967,5.50967,0.00000,74.27579595,135.87373545,92.80036,92.80036,NaN,NaN,134.01244,NaN,9.733178,NaN,NaN,5.50967,10.943302,16.126600,12.598567,1.109721
C,-8.407709,1.87735,-2.013411,30,5.39234,0.00000,5.39234,-1.60036289,-0.01301500,-0.91609,NaN,-0.91609,NaN,NaN,0.14082,5.39234,5.39234,0.00000,75.14632034,131.86758683,91.45150,91.45150,NaN,NaN,48.11938,NaN,5.311122,NaN,NaN,5.39234,10.977365,15.979133,12.117611,0.839153
C,-4.987157,4.955767,-2.448416,31,4.66640,0.00000,4.66640,-1.71557864,-0.01254657,-0.98005,NaN,-0.98005,NaN,NaN,0.19665,4.66640,4.66640,0.00000,83.31579627,133.92780639,100.63603,100.63603,NaN,NaN,99.20772,NaN,8.116902,NaN,NaN,4.66640,10.868350,15.805693,11.726889,0.641136
C,-7.36688,4.076808,-3.085936,32,4.55482,0.00000,4.55482,-2.03123050,-0.01029731,-1.10814,NaN,-1.10814,NaN,NaN,0.28437,4.55482,4.55482,0.00000,81.25021100,133.92780639,95.35282,95.35282,NaN,NaN,55.71515,NaN,5.562833,NaN,NaN,4.55482,10.855344,16.042744,11.677428,0.612253
C,-0.912195,6.946805,1.216849,33,4.61399,0.00000,4.61399,-1.75416664,-0.01181616,-0.99760,NaN,-0.99760,NaN,NaN,0.20224,4.61399,4.61399,0.00000,93.82958720,139.84350067,106.86440,106.86440,NaN,NaN,58.73578,NaN,5.971638,NaN,NaN,4.61399,10.884763,15.901966,11.751646,0.622408
C,1.436592,7.962675,1.758968,34,4.55594,0.00000,4.55594,-2.04358008,-0.01181616,-1.10714,NaN,-1.10714,NaN,NaN,0.28187,4.55594,4.55594,0.00000,93.82958720,139.84350067,103.48072,103.48072,NaN,NaN,37.61711,NaN,4.141037,NaN,NaN,4.55594,10.863891,15.890547,11.698807,0.595858
C,3.703463,6.737715,1.10097,35,5.39343,0.00000,5.39343,-1.61375427,-0.00755984,-0.93490,NaN,-0.93490,NaN,NaN,0.14085,5.39343,5.39343,0.00000,93.07602256,139.60827892,102.73047,102.73047,NaN,NaN,26.56866,NaN,3.431603,NaN,NaN,5.39343,11.027187,15.782608,12.153107,0.843095
H,-4.24801,6.698801,-3.227206,36,8.98983,0.00000,8.98983,-1.66584459,-0.01125041,-0.45229,NaN,-0.45229,NaN,NaN,0.15512,8.98983,8.98983,0.00000,98.03681092,154.94947198,124.50409,124.50409,NaN,NaN,187.17235,NaN,11.411192,NaN,NaN,8.98983,11.404520,15.351660,12.970400,0.608417
H,-8.477791,5.176136,-4.406917,37,7.97071,0.00000,7.97071,-1.90100292,-0.00659614,-0.42494,NaN,-0.42494,NaN,NaN,0.20476,7.97071,7.97071,0.00000,95.26932717,141.75321567,113.97733,113.97733,NaN,NaN,148.19225,NaN,10.098281,NaN,NaN,7.97071,11.521474,15.351660,12.676118,0.482697
H,-2.638449,7.970133,1.624106,38,8.99318,0.00000,8.99318,-1.70202108,-0.00964382,-0.45854,NaN,-0.45854,NaN,NaN,0.16157,8.99318,8.99318,0.00000,104.73321844,156.39450627,126.91858,126.91858,NaN,NaN,162.07408,NaN,10.492059,NaN,NaN,8.99318,11.448469,15.382579,12.997843,0.608402
H,1.510286,9.807185,2.640146,39,7.94571,0.00000,7.94571,-1.93380820,-0.00431172,-0.42503,NaN,-0.42503,NaN,NaN,0.21075,7.94571,7.94571,0.00000,103.16675618,147.10868816,119.76459,119.76459,NaN,NaN,137.71823,NaN,9.721320,NaN,NaN,7.94571,11.518138,15.382579,12.708423,0.488594
C,6.148284,8.289546,1.545565,40,0.60106,0.00000,0.60106,-0.80755940,-0.03674789,-0.30726,NaN,-0.30726,NaN,NaN,0.02098,0.60106,0.60106,0.00000,93.08653737,106.74059126,100.53732,100.53732,NaN,NaN,4.73036,NaN,1.785661,NaN,NaN,0.60106,13.177565,14.245627,13.695395,0.012162
C,5.615884,2.710725,-0.879316,41,3.25831,0.00000,3.25831,-1.01737667,-0.00338455,-0.49005,NaN,-0.49005,NaN,NaN,0.07419,3.25831,3.25831,0.00000,41.16340099,108.88502023,72.23175,72.23175,NaN,NaN,363.89236,NaN,16.845770,NaN,NaN,3.25831,9.994780,14.958521,11.547840,1.500021
