Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.06776,-1.971532,2.064044,1,0.33755,0.00000,0.33755,-0.83867934,-0.01308152,-0.36006,NaN,-0.36006,NaN,NaN,0.04174,0.33755,0.33755,0.00000,43.06914183,85.08359892,70.65123,70.65123,NaN,NaN,120.43456,NaN,9.342249,NaN,NaN,0.33755,10.918570,12.504114,11.619659,0.082587
O,3.0604,-4.067632,1.528996,2,10.51979,0.00000,10.51979,-0.94121143,-0.00373801,-0.32831,NaN,-0.32831,NaN,NaN,0.06146,10.51979,10.51979,0.00000,8.39004535,95.81212836,45.63708,45.63708,NaN,NaN,530.93132,NaN,19.997929,NaN,NaN,10.51979,9.993201,15.393512,12.512651,0.861750
C,3.755914,-4.923105,-0.572613,3,4.53257,0.00000,4.53257,-4.41272700,-0.16600207,-2.19276,NaN,-2.19276,NaN,NaN,1.36481,4.53257,4.53257,0.00000,77.73577657,116.48581818,100.25407,100.25407,NaN,NaN,82.20388,NaN,7.920321,NaN,NaN,4.53257,11.897280,15.315657,13.405477,0.314749
C,6.037006,-6.357511,-0.899345,4,5.74113,0.00000,5.74113,-1.94051087,-0.06579344,-0.59044,NaN,-0.59044,NaN,NaN,0.07751,5.74113,5.74113,0.00000,63.75460791,107.28647673,77.05159,77.05159,NaN,NaN,64.63888,NaN,6.576442,NaN,NaN,5.74113,10.533058,15.229370,11.671044,0.974964
H,2.587691,-4.566106,-2.244743,5,9.75470,0.00000,9.75470,-3.91426306,-0.00561355,-0.62991,NaN,-0.62991,NaN,NaN,0.54612,9.75470,9.75470,0.00000,59.10152553,133.56201226,104.87431,104.87431,NaN,NaN,211.29349,NaN,11.280118,NaN,NaN,9.75470,9.473296,15.196949,12.679312,1.444066
C,7.660766,-6.923775,1.145582,6,4.71187,0.00000,4.71187,-1.85652998,-0.04258311,-1.00658,NaN,-1.00658,NaN,NaN,0.20876,4.71187,4.71187,0.00000,55.91389714,95.39522305,67.38043,67.38043,NaN,NaN,31.61294,NaN,3.963581,NaN,NaN,4.71187,10.210007,14.958607,11.051763,0.649119
C,6.638736,-7.180725,-3.365466,7,4.74926,0.00000,4.74926,-1.86795372,-0.03668038,-0.99047,NaN,-0.99047,NaN,NaN,0.21362,4.74926,4.74926,0.00000,62.61547752,101.60728487,75.85777,75.85777,NaN,NaN,39.28673,NaN,5.028493,NaN,NaN,4.74926,10.302412,14.958607,11.142769,0.671408
C,9.848629,-8.301248,0.708371,8,4.72099,0.00000,4.72099,-1.32374271,-0.01072581,-0.73393,NaN,-0.73393,NaN,NaN,0.12684,4.72099,4.72099,0.00000,55.91389714,95.39522305,64.93072,64.93072,NaN,NaN,31.34121,NaN,3.949502,NaN,NaN,4.72099,10.044346,14.958607,10.862575,0.646210
H,7.174668,-6.270353,3.027628,9,9.10516,0.00000,9.10516,-1.77368334,-0.00020004,-0.37063,NaN,-0.37063,NaN,NaN,0.15819,9.10516,9.10516,0.00000,40.16804141,104.54315222,77.98138,77.98138,NaN,NaN,107.86459,NaN,8.346992,NaN,NaN,9.10516,10.772252,15.393512,12.257078,0.682870
C,8.839054,-8.556653,-3.784834,10,4.70860,0.00000,4.70860,-1.25002527,-0.01237164,-0.71322,NaN,-0.71322,NaN,NaN,0.10590,4.70860,4.70860,0.00000,61.21256430,95.04406993,68.88461,68.88461,NaN,NaN,26.50149,NaN,3.921973,NaN,NaN,4.70860,10.039615,14.848574,10.849362,0.627610
