Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.81845,-0.919065,1.498387,1,0.39991,0.00000,0.39991,-0.78124914,-0.02157521,-0.23903,NaN,-0.23903,NaN,NaN,0.04489,0.39991,0.39991,0.00000,43.04011677,100.13770492,74.93304,74.93304,NaN,NaN,193.26940,NaN,12.005097,NaN,NaN,0.39991,10.607322,13.197218,11.590872,0.320024
O,4.086756,0.241764,0.403834,2,10.10776,0.00000,10.10776,-0.83464153,-0.00458809,-0.28101,NaN,-0.28101,NaN,NaN,0.04996,10.10776,10.10776,0.00000,29.18191860,101.28222114,53.09783,53.09783,NaN,NaN,291.20616,NaN,14.395860,NaN,NaN,10.10776,9.763070,15.224928,12.482409,0.867668
C,6.225565,-0.708462,0.816148,3,4.66229,0.00000,4.66229,-4.08240941,-0.13532034,-1.88646,NaN,-1.88646,NaN,NaN,1.00128,4.66229,4.66229,0.00000,60.12394452,101.36654630,88.55135,88.55135,NaN,NaN,36.43092,NaN,4.571800,NaN,NaN,4.66229,9.857021,15.189797,12.901720,0.686719
C,8.469218,0.160476,-0.462614,4,5.68120,0.00000,5.68120,-1.98695531,-0.05084166,-0.57822,NaN,-0.57822,NaN,NaN,0.07717,5.68120,5.68120,0.00000,61.66513678,94.66988768,72.86717,72.86717,NaN,NaN,49.66018,NaN,5.829561,NaN,NaN,5.68120,10.451710,15.177489,11.545230,0.943252
H,6.417051,-2.203205,2.232369,5,10.32330,0.00000,10.32330,-3.51077056,-0.00789572,-0.50014,NaN,-0.50014,NaN,NaN,0.42311,10.32330,10.32330,0.00000,20.51374895,109.23615139,79.47054,79.47054,NaN,NaN,433.54172,NaN,15.974455,NaN,NaN,10.32330,8.869514,15.126892,12.132123,2.098655
C,8.38863,2.076476,-2.319748,6,4.76426,0.00000,4.76426,-1.77323460,-0.04060054,-0.94735,NaN,-0.94735,NaN,NaN,0.19245,4.76426,4.76426,0.00000,57.43371680,92.81065717,69.02743,69.02743,NaN,NaN,30.66362,NaN,4.327913,NaN,NaN,4.76426,10.122379,14.877831,10.984842,0.705036
C,10.793322,-0.964484,0.202671,7,4.71719,0.00000,4.71719,-1.80028267,-0.04311807,-0.95244,NaN,-0.95244,NaN,NaN,0.19449,4.71719,4.71719,0.00000,56.15000209,92.81065717,68.66960,68.66960,NaN,NaN,33.63025,NaN,4.445633,NaN,NaN,4.71719,10.195515,14.877831,11.033680,0.667517
C,10.611425,2.843499,-3.484184,8,4.71815,0.00000,4.71815,-1.28351876,-0.01275215,-0.71041,NaN,-0.71041,NaN,NaN,0.11777,4.71815,4.71815,0.00000,57.40306382,91.69452571,65.41062,65.41062,NaN,NaN,26.41927,NaN,3.968230,NaN,NaN,4.71815,9.982936,14.833059,10.785624,0.619467
H,6.58754,2.922987,-2.815522,9,9.17757,0.00000,9.17757,-1.65846099,-0.00010373,-0.35852,NaN,-0.35852,NaN,NaN,0.15117,9.17757,9.17757,0.00000,48.97315032,120.41311663,87.16469,87.16469,NaN,NaN,175.13808,NaN,10.643289,NaN,NaN,9.17757,10.753101,15.224928,12.199123,0.642378
C,13.012662,-0.182285,-0.972257,10,4.74191,0.00000,4.74191,-1.20321589,-0.01451564,-0.68331,NaN,-0.68331,NaN,NaN,0.09758,4.74191,4.74191,0.00000,56.12969727,92.19911432,63.69614,63.69614,NaN,NaN,27.10307,NaN,3.817878,NaN,NaN,4.74191,9.964162,14.796914,10.778033,0.635490
