Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.885652,-1.952985,1.201928,1,0.26228,0.00000,0.26228,-0.55296482,-0.01060435,-0.11963,NaN,-0.11963,NaN,NaN,0.01840,0.26228,0.26228,0.00000,43.02166594,94.23399040,63.91602,63.91602,NaN,NaN,50.57843,NaN,5.255726,NaN,NaN,0.26228,10.681095,12.656390,11.275945,0.089148
O,4.076615,-2.422066,-0.474614,2,9.12423,0.00000,9.12423,-0.76791925,-0.00235343,-0.23659,NaN,-0.23659,NaN,NaN,0.03928,9.12423,9.12423,0.00000,20.25649954,98.13436385,52.68835,52.68835,NaN,NaN,424.36666,NaN,18.009017,NaN,NaN,9.12423,9.849372,15.241742,12.531203,0.868310
C,6.159878,-3.014272,0.507635,3,4.18092,0.00000,4.18092,-3.73519556,-0.06734088,-1.69366,NaN,-1.69366,NaN,NaN,0.84196,4.18092,4.18092,0.00000,67.00110686,102.15793881,90.09014,90.09014,NaN,NaN,43.79757,NaN,5.355747,NaN,NaN,4.18092,9.654677,15.233878,12.874515,0.979013
C,8.490462,-2.979338,-0.899409,4,5.67586,0.00000,5.67586,-2.02311010,-0.00209202,-0.42472,NaN,-0.42472,NaN,NaN,0.11240,5.67586,5.67586,0.00000,61.29257838,100.86309355,75.24326,75.24326,NaN,NaN,65.43352,NaN,6.457386,NaN,NaN,5.67586,10.472543,15.037504,11.572742,0.943557
H,6.207359,-3.656794,2.47258,5,10.73278,0.00000,10.73278,-3.02836320,-0.00332363,-0.39544,NaN,-0.39544,NaN,NaN,0.28062,10.73278,10.73278,0.00000,22.71095344,114.22447627,83.26366,83.26366,NaN,NaN,468.99892,NaN,16.714292,NaN,NaN,10.73278,8.779878,15.209299,12.193737,2.044258
C,8.577707,-2.288088,-3.476353,6,4.73551,0.00000,4.73551,-1.75211510,-0.03619158,-0.88855,NaN,-0.88855,NaN,NaN,0.19717,4.73551,4.73551,0.00000,56.46187817,96.45985610,71.21902,71.21902,NaN,NaN,53.76327,NaN,6.069400,NaN,NaN,4.73551,10.153035,14.919683,11.007556,0.670845
C,10.723476,-3.679011,0.378393,7,4.75552,0.00000,4.75552,-1.81596748,-0.05069209,-0.90532,NaN,-0.90532,NaN,NaN,0.21363,4.75552,4.75552,0.00000,57.40248270,96.45985610,71.39987,71.39987,NaN,NaN,41.36186,NaN,5.063244,NaN,NaN,4.75552,10.209000,14.919683,11.057884,0.658593
C,10.878133,-2.291915,-4.738462,8,4.75110,0.00000,4.75110,-1.17929734,-0.00446492,-0.62068,NaN,-0.62068,NaN,NaN,0.10920,4.75110,4.75110,0.00000,56.46187817,95.29099915,67.29249,67.29249,NaN,NaN,34.72904,NaN,4.507659,NaN,NaN,4.75110,9.994268,14.876965,10.811085,0.624169
H,6.842749,-1.777924,-4.443459,9,9.15628,0.00000,9.15628,-1.68932566,-0.00014536,-0.33733,NaN,-0.33733,NaN,NaN,0.13944,9.15628,9.15628,0.00000,46.15664796,118.06287701,87.58919,87.58919,NaN,NaN,164.62559,NaN,10.087934,NaN,NaN,9.15628,10.711118,15.241742,12.228198,0.638822
C,13.021137,-3.674043,-0.900245,10,4.74956,0.00000,4.74956,-0.99559010,-0.00940740,-0.55305,NaN,-0.55305,NaN,NaN,0.07363,4.74956,4.74956,0.00000,57.27339688,96.45985610,66.11193,66.11193,NaN,NaN,31.37583,NaN,4.101076,NaN,NaN,4.74956,9.980149,14.919683,10.794543,0.634279
