Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.275811,-1.588024,1.502723,1,0.21235,0.00000,0.21235,-0.27591666,-0.02972331,-0.09211,NaN,-0.09211,NaN,NaN,0.00146,0.21235,0.21235,0.00000,47.94202711,102.28452152,76.57163,76.57163,NaN,NaN,268.30295,NaN,15.193737,NaN,NaN,0.21235,10.924525,13.101214,11.756092,0.310463
O,3.586473,-2.725709,0.519629,2,9.79501,0.00000,9.79501,-0.83002072,-0.00529074,-0.28339,NaN,-0.28339,NaN,NaN,0.05133,9.79501,9.79501,0.00000,35.94871411,103.43404466,58.64460,58.64460,NaN,NaN,220.01218,NaN,12.341757,NaN,NaN,9.79501,10.001710,15.244917,12.521603,0.817844
C,4.598393,-4.851496,0.852009,3,4.45090,0.00000,4.45090,-4.09521787,-0.12734948,-1.85556,NaN,-1.85556,NaN,NaN,0.97595,4.45090,4.45090,0.00000,64.83589632,104.58137750,90.87740,90.87740,NaN,NaN,42.52984,NaN,4.955311,NaN,NaN,4.45090,9.745212,15.244917,12.854750,0.832371
C,6.927054,-5.555957,-0.374716,4,5.70708,0.00000,5.70708,-1.91357086,-0.04778498,-0.58148,NaN,-0.58148,NaN,NaN,0.07792,5.70708,5.70708,0.00000,64.16227870,97.42681469,75.66502,75.66502,NaN,NaN,51.23217,NaN,5.914985,NaN,NaN,5.70708,10.454729,15.145921,11.563366,0.963238
H,3.732402,-6.191623,2.165925,5,10.50777,0.00000,10.50777,-3.55359006,-0.01016619,-0.50218,NaN,-0.50218,NaN,NaN,0.40115,10.50777,10.50777,0.00000,24.00790159,111.82591216,81.47444,81.47444,NaN,NaN,439.75256,NaN,16.329111,NaN,NaN,10.50777,8.884364,15.168721,12.078695,2.137132
C,8.154952,-3.945688,-2.113521,6,4.72918,0.00000,4.72918,-1.76903834,-0.04446751,-0.95534,NaN,-0.95534,NaN,NaN,0.19048,4.72918,4.72918,0.00000,60.64781038,94.78366919,72.31082,72.31082,NaN,NaN,30.34739,NaN,4.427487,NaN,NaN,4.72918,10.128570,14.852317,10.983385,0.656782
C,7.971265,-7.937522,0.213411,7,4.75049,0.00000,4.75049,-1.80920215,-0.03786246,-0.95336,NaN,-0.95336,NaN,NaN,0.19554,4.75049,4.75049,0.00000,58.19484923,94.90816995,70.79976,70.79976,NaN,NaN,34.50130,NaN,4.485393,NaN,NaN,4.75049,10.198731,14.852317,11.042841,0.661093
C,10.393753,-4.723321,-3.239646,8,4.74183,0.00000,4.74183,-1.29181820,-0.01155868,-0.71356,NaN,-0.71356,NaN,NaN,0.11951,4.74183,4.74183,0.00000,60.38228074,94.78366919,68.05551,68.05551,NaN,NaN,27.32679,NaN,4.018988,NaN,NaN,4.74183,9.993578,14.852317,10.803033,0.641378
H,7.327173,-2.123024,-2.553986,9,9.15483,0.00000,9.15483,-1.69697124,-0.00041655,-0.36143,NaN,-0.36143,NaN,NaN,0.14932,9.15483,9.15483,0.00000,54.69207271,126.66652130,92.48593,92.48593,NaN,NaN,188.08010,NaN,11.059096,NaN,NaN,9.15483,10.762176,15.244917,12.238953,0.632478
C,10.217549,-8.701189,-0.921771,10,4.70239,0.00000,4.70239,-1.21485838,-0.01239997,-0.68932,NaN,-0.68932,NaN,NaN,0.09940,4.70239,4.70239,0.00000,58.08163127,94.52307096,65.56790,65.56790,NaN,NaN,27.64908,NaN,3.794654,NaN,NaN,4.70239,9.970601,14.815366,10.777914,0.630453
