Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,1.29988,2.749088,-0.780882,1,0.73200,0.00000,0.73200,-0.31887218,-0.00705081,-0.11247,NaN,-0.11247,NaN,NaN,0.00677,0.73200,0.73200,0.00000,37.70531253,93.07984217,62.40438,62.40438,NaN,NaN,196.93002,NaN,12.034370,NaN,NaN,0.73200,10.575009,12.239658,11.210481,0.160244
O,-1.801576,1.651413,1.259601,2,9.89093,0.00000,9.89093,-0.97688988,-0.00766598,-0.32796,NaN,-0.32796,NaN,NaN,0.05810,9.89093,9.89093,0.00000,31.82518450,114.58311402,67.97763,67.97763,NaN,NaN,569.41862,NaN,20.885594,NaN,NaN,9.89093,10.176959,15.212787,12.637981,0.950074
C,-4.030219,2.414562,1.104685,3,4.53303,0.00000,4.53303,-4.08209897,-0.15729772,-2.02730,NaN,-2.02730,NaN,NaN,1.11368,4.53303,4.53303,0.00000,77.39588593,125.06852109,110.38267,110.38267,NaN,NaN,98.25297,NaN,8.212137,NaN,NaN,4.53303,11.928488,15.212787,13.307061,0.331101
C,-6.09342,1.22147,2.427775,4,5.71191,0.00000,5.71191,-2.02354885,-0.04241706,-0.50785,NaN,-0.50785,NaN,NaN,0.11141,5.71191,5.71191,0.00000,75.22030419,116.99170684,91.77958,91.77958,NaN,NaN,101.30453,NaN,8.301211,NaN,NaN,5.71191,10.530972,15.060146,11.691646,0.953689
H,-4.478097,4.029012,-0.117068,5,9.85620,0.00000,9.85620,-3.47878316,-0.00754676,-0.63243,NaN,-0.63243,NaN,NaN,0.49548,9.85620,9.85620,0.00000,57.41148610,131.09072220,104.22319,104.22319,NaN,NaN,277.50701,NaN,14.026261,NaN,NaN,9.85620,9.222670,15.266640,12.525566,1.622906
C,-5.726879,-0.936631,3.954362,6,4.71227,0.00000,4.71227,-1.82019801,-0.03807523,-0.95667,NaN,-0.95667,NaN,NaN,0.20930,4.71227,4.71227,0.00000,70.94214914,113.55661243,88.60779,88.60779,NaN,NaN,87.53449,NaN,8.200884,NaN,NaN,4.71227,10.280359,14.859095,11.124747,0.641104
C,-8.540313,2.216759,2.074572,7,4.74466,0.00000,4.74466,-1.87157800,-0.03340333,-0.96177,NaN,-0.96177,NaN,NaN,0.22523,4.74466,4.74466,0.00000,71.01118176,114.27452589,87.61629,87.61629,NaN,NaN,62.65696,NaN,6.537859,NaN,NaN,4.74466,10.331915,14.986067,11.166607,0.641908
C,-7.791704,-2.068749,5.109666,8,4.70876,0.00000,4.70876,-1.30582982,-0.00680126,-0.69415,NaN,-0.69415,NaN,NaN,0.12510,4.70876,4.70876,0.00000,70.94214914,114.27452589,84.93768,84.93768,NaN,NaN,65.73808,NaN,6.913938,NaN,NaN,4.70876,10.109861,14.986067,10.914304,0.630783
H,-3.832888,-1.685337,4.193316,9,9.19307,0.00000,9.19307,-1.73526658,-0.00152940,-0.37960,NaN,-0.37960,NaN,NaN,0.16370,9.19307,9.19307,0.00000,62.02750063,136.69820783,104.99311,104.99311,NaN,NaN,195.48657,NaN,10.913553,NaN,NaN,9.19307,10.905619,15.212787,12.320001,0.607224
C,-10.600589,1.070557,3.238858,10,4.72738,0.00000,4.72738,-1.12399219,-0.00663003,-0.63593,NaN,-0.63593,NaN,NaN,0.08920,4.72738,4.72738,0.00000,70.83301698,112.91083153,82.07922,82.07922,NaN,NaN,48.64044,NaN,5.637070,NaN,NaN,4.72738,10.081606,14.950023,10.888879,0.622422
