Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,2.082501,-1.995235,1.571366,1,4.00625,0.00000,4.00625,-2.00948912,-0.03745520,-0.76311,NaN,-0.76311,NaN,NaN,0.29940,4.00625,4.00625,0.00000,87.34753738,153.67708546,118.67512,118.67512,NaN,NaN,206.82930,NaN,12.051119,NaN,NaN,4.00625,10.955586,14.565535,12.061421,0.304941
O,5.695085,-1.945826,0.902286,2,10.23070,0.00000,10.23070,-1.06880163,-0.00180034,-0.33519,NaN,-0.33519,NaN,NaN,0.07533,10.23070,10.23070,0.00000,29.45645271,149.20599001,65.98217,65.98217,NaN,NaN,533.95226,NaN,19.056499,NaN,NaN,10.23070,10.923394,15.453768,12.752198,0.781084
C,6.769473,-1.092562,-1.047795,3,4.39084,0.00000,4.39084,-3.99487502,-0.11074661,-1.80668,NaN,-1.80668,NaN,NaN,0.97520,4.39084,4.39084,0.00000,84.64860518,125.10076980,106.18775,106.18775,NaN,NaN,49.71260,NaN,5.663228,NaN,NaN,4.39084,10.168610,15.447387,13.115679,0.848092
C,9.450339,-0.701774,-1.193011,4,5.73710,0.00000,5.73710,-2.04002533,-0.01136973,-0.43364,NaN,-0.43364,NaN,NaN,0.10803,5.73710,5.73710,0.00000,71.32486295,112.69191092,85.58262,85.58262,NaN,NaN,62.85262,NaN,6.525824,NaN,NaN,5.73710,10.609152,15.296563,11.721770,0.949292
H,5.641273,-0.677204,-2.733857,5,10.17943,0.00000,10.17943,-3.41148276,-0.00600336,-0.48695,NaN,-0.48695,NaN,NaN,0.38418,10.17943,10.17943,0.00000,66.45655198,145.66669682,113.28719,113.28719,NaN,NaN,186.61766,NaN,10.296669,NaN,NaN,10.17943,10.226751,15.351011,12.904348,1.146156
C,11.065032,-1.195348,0.878218,6,4.74503,0.00000,4.74503,-1.85644249,-0.03615679,-0.95040,NaN,-0.95040,NaN,NaN,0.22402,4.74503,4.74503,0.00000,62.91756099,103.34953309,76.89011,76.89011,NaN,NaN,41.29290,NaN,4.988112,NaN,NaN,4.74503,10.270103,15.012480,11.128352,0.682101
C,10.449414,0.210049,-3.494349,7,4.74137,0.00000,4.74137,-1.93673706,-0.02440548,-0.96702,NaN,-0.96702,NaN,NaN,0.23967,4.74137,4.74137,0.00000,66.21998829,105.50054359,80.93880,80.93880,NaN,NaN,43.20246,NaN,5.115244,NaN,NaN,4.74137,10.349513,15.012480,11.196865,0.657361
C,13.641249,-0.7756,0.630394,8,4.71007,0.00000,4.71007,-1.25509076,-0.00560088,-0.65300,NaN,-0.65300,NaN,NaN,0.12468,4.71007,4.71007,0.00000,62.88887962,103.34953309,71.72549,71.72549,NaN,NaN,29.58274,NaN,3.834242,NaN,NaN,4.71007,10.100885,15.012480,10.914422,0.619196
H,10.268881,-1.89486,2.633794,9,9.10675,0.00000,9.10675,-1.72969034,-0.00005446,-0.34416,NaN,-0.34416,NaN,NaN,0.15144,9.10675,9.10675,0.00000,54.57242808,117.47045005,89.91210,89.91210,NaN,NaN,119.72541,NaN,8.706473,NaN,NaN,9.10675,10.859591,15.453768,12.328606,0.671920
C,13.034632,0.624479,-3.722844,10,4.71102,0.00000,4.71102,-1.04378223,-0.00693844,-0.57344,NaN,-0.57344,NaN,NaN,0.08346,4.71102,4.71102,0.00000,65.33406432,102.19990217,73.02322,73.02322,NaN,NaN,28.00917,NaN,3.761874,NaN,NaN,4.71102,10.085419,14.857971,10.900201,0.626072
H,9.183854,0.584685,-5.0679,11,8.74636,0.00000,8.74636,-1.80675914,-0.00011844,-0.37158,NaN,-0.37158,NaN,NaN,0.16795,8.74636,8.74636,0.00000,80.27329258,130.67170722,102.93661,102.93661,NaN,NaN,177.48920,NaN,11.581707,NaN,NaN,8.74636,10.921255,15.261264,12.384871,0.600526
C,14.62368,0.132572,-1.663692,12,4.77575,0.00000,4.77575,-1.24140282,-0.00219472,-0.79187,NaN,-0.79187,NaN,NaN,0.11160,4.77575,4.77575,0.00000,65.33406432,103.34953309,74.77686,74.77686,NaN,NaN,27.21180,NaN,3.862884,NaN,NaN,4.77575,10.383161,15.012480,11.115023,0.579421
H,14.901252,-1.147602,2.20617,13,8.91111,0.00000,8.91111,-1.20951314,-0.00005200,-0.26625,NaN,-0.26625,NaN,NaN,0.08451,8.91111,8.91111,0.00000,71.26861973,117.60205839,89.00930,89.00930,NaN,NaN,142.63101,NaN,9.646746,NaN,NaN,8.91111,10.658645,14.676589,12.124655,0.618330
H,13.816748,1.325395,-5.484766,14,8.92465,0.00000,8.92465,-0.99744598,-0.00002025,-0.22274,NaN,-0.22274,NaN,NaN,0.05807,8.92465,8.92465,0.00000,73.27123559,119.66699598,91.02326,91.02326,NaN,NaN,145.55953,NaN,9.811818,NaN,NaN,8.92465,10.642168,14.758497,12.134060,0.620631
H,16.643372,0.456709,-1.840845,15,8.85942,0.00000,8.85942,-1.14727060,-0.00015111,-0.25892,NaN,-0.25892,NaN,NaN,0.07853,8.85942,8.85942,0.00000,76.24690516,119.16784598,91.23332,91.23332,NaN,NaN,128.74134,NaN,9.229713,NaN,NaN,8.85942,10.992723,14.670905,12.228990,0.578212
C,5.325537,4.588197,-0.019279,16,3.78332,0.00000,3.78332,-1.22678102,-0.11037996,-0.69040,NaN,-0.69040,NaN,NaN,0.10646,3.78332,3.78332,0.00000,60.35067602,89.35325123,75.89183,75.89183,NaN,NaN,56.97066,NaN,6.688742,NaN,NaN,3.78332,9.374345,12.198899,10.138656,0.256254
C,3.676075,3.102448,1.06699,17,9.84608,0.00000,9.84608,-1.64872404,-0.01484670,-0.73322,NaN,-0.73322,NaN,NaN,0.14975,9.84608,9.84608,0.00000,57.36610213,125.40719548,84.03081,84.03081,NaN,NaN,111.29991,NaN,8.003319,NaN,NaN,9.84608,9.563989,14.016626,11.090623,0.643993
H,4.968014,5.400775,-1.875243,18,8.90637,0.00000,8.90637,-1.22953754,-0.00240610,-0.48322,NaN,-0.48322,NaN,NaN,0.05485,8.90637,8.90637,0.00000,72.44456689,121.16920538,93.84954,93.84954,NaN,NaN,139.58164,NaN,9.824733,NaN,NaN,8.90637,10.162347,13.849597,12.051497,0.426507
H,7.087157,5.076577,0.925134,19,8.93074,0.00000,8.93074,-1.27025362,-0.00240610,-0.48027,NaN,-0.48027,NaN,NaN,0.05618,8.93074,8.93074,0.00000,67.83600685,130.55114653,95.07260,95.07260,NaN,NaN,222.92459,NaN,12.371334,NaN,NaN,8.93074,10.096001,13.797849,12.023859,0.434097
C,2.085897,1.518391,2.098887,20,5.52669,0.00000,5.52669,-1.97997741,-0.00946694,-0.80584,NaN,-0.80584,NaN,NaN,0.31324,5.52669,5.52669,0.00000,56.35401853,133.15148491,81.44639,81.44639,NaN,NaN,242.37676,NaN,12.474227,NaN,NaN,5.52669,9.527152,14.016626,10.602579,0.531702
H,0.590925,2.227819,3.322522,21,10.59717,0.00000,10.59717,-1.43927618,-0.03356675,-0.45110,NaN,-0.45110,NaN,NaN,0.08077,10.59717,10.59717,0.00000,65.19728001,133.72669881,98.43802,98.43802,NaN,NaN,219.77373,NaN,11.850633,NaN,NaN,10.59717,10.333468,14.723506,12.073319,0.365844
Cl,1.451363,-3.821941,-1.91746,22,21.01295,0.00000,21.01295,-0.83100272,-0.00536926,-0.13861,NaN,-0.13861,NaN,NaN,0.01915,21.01295,21.01295,0.00000,46.31104995,123.20015316,65.48786,65.48786,NaN,NaN,164.95062,NaN,9.740194,NaN,NaN,21.01295,10.050942,12.594121,10.724071,0.284105
Cl,2.840381,-4.248854,4.720766,23,22.46002,0.00000,22.46002,-0.85446478,-0.00230067,-0.11290,NaN,-0.11290,NaN,NaN,0.01811,22.46002,22.46002,0.00000,26.56710680,107.93960678,45.25579,45.25579,NaN,NaN,178.27175,NaN,10.025342,NaN,NaN,22.46002,9.718885,12.707476,10.409481,0.343767
O,-1.486273,-2.06095,2.439742,24,10.47998,0.00000,10.47998,-1.59490197,-0.02650044,-0.29767,NaN,-0.29767,NaN,NaN,0.04258,10.47998,10.47998,0.00000,28.34564775,138.22002595,70.38860,70.38860,NaN,NaN,740.69867,NaN,23.333605,NaN,NaN,10.47998,10.779412,15.927229,12.303216,1.468396
O,-1.722102,1.737875,-3.966575,25,14.58875,0.00000,14.58875,-1.52134902,-0.00108684,-0.33177,NaN,-0.33177,NaN,NaN,0.05195,14.58875,14.58875,0.00000,6.05975643,117.32870943,34.96959,34.96959,NaN,NaN,505.33850,NaN,18.496278,NaN,NaN,14.58875,9.640962,15.377046,11.025284,1.323705
C,-4.498389,-0.662434,-0.476986,26,4.27308,0.00000,4.27308,-2.43309703,-0.11001589,-1.22610,NaN,-1.22610,NaN,NaN,0.30319,4.27308,4.27308,0.00000,63.40708323,153.61935945,113.50070,113.50070,NaN,NaN,310.92031,NaN,15.123026,NaN,NaN,4.27308,10.504952,16.814878,13.127031,1.485991
C,-3.601992,1.950424,-0.042126,27,3.89883,0.00000,3.89883,-1.70219642,-0.07900199,-0.89420,NaN,-0.89420,NaN,NaN,0.14476,3.89883,3.89883,0.00000,84.60913487,142.87592079,110.31882,110.31882,NaN,NaN,140.86022,NaN,9.824837,NaN,NaN,3.89883,10.962781,16.153660,12.579413,1.695672
C,-1.458351,5.519763,-1.762304,28,5.60149,0.00000,5.60149,-1.61670065,-0.02841684,-0.76396,NaN,-0.76396,NaN,NaN,0.21631,5.60149,5.60149,0.00000,87.97141347,142.87592079,103.14582,103.14582,NaN,NaN,83.60452,NaN,7.048129,NaN,NaN,5.60149,10.923297,16.169265,12.539672,1.420123
C,-4.214199,-5.039701,0.63924,29,5.54089,0.00000,5.54089,-1.82561891,-0.03612710,-0.91829,NaN,-0.91829,NaN,NaN,0.24419,5.54089,5.54089,0.00000,91.00599761,155.01499416,108.88639,108.88639,NaN,NaN,120.30732,NaN,8.834714,NaN,NaN,5.54089,11.466416,16.964359,12.983004,1.277427
C,-6.177774,-5.648138,-0.950612,30,4.72524,0.00000,4.72524,-2.45813616,-0.11742960,-1.29151,NaN,-1.29151,NaN,NaN,0.40167,4.72524,4.72524,0.00000,91.15793541,153.61935945,107.63913,107.63913,NaN,NaN,68.32597,NaN,5.666588,NaN,NaN,4.72524,11.349925,16.694543,12.234923,0.741481
C,-6.564213,-1.194964,-2.103762,31,5.69129,0.00000,5.69129,-1.30420741,-0.12842120,-0.81313,NaN,-0.81313,NaN,NaN,0.04867,5.69129,5.69129,0.00000,79.57014467,153.61935945,103.03510,103.03510,NaN,NaN,172.55601,NaN,10.628313,NaN,NaN,5.69129,11.309220,16.666265,12.376102,0.934588
