Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-0.041706,-2.473544,-1.137727,1,0.32493,0.00000,0.32493,-0.20843295,-0.00620047,-0.06016,NaN,-0.06016,NaN,NaN,0.00101,0.32493,0.32493,0.00000,45.33757102,90.86101445,64.80501,64.80501,NaN,NaN,63.37459,NaN,6.020898,NaN,NaN,0.32493,10.806035,12.738919,11.411909,0.110968
O,-2.602327,-4.405917,0.479255,2,9.82648,0.00000,9.82648,-0.85240321,-0.00135536,-0.24527,NaN,-0.24527,NaN,NaN,0.04230,9.82648,9.82648,0.00000,18.79536768,101.84047079,49.72588,49.72588,NaN,NaN,392.71087,NaN,17.110582,NaN,NaN,9.82648,10.000963,15.312215,12.544515,0.852321
C,-4.078322,-5.983593,-0.517475,3,4.18110,0.00000,4.18110,-3.74769955,-0.06973854,-1.69857,NaN,-1.69857,NaN,NaN,0.85076,4.18110,4.18110,0.00000,66.60474976,102.43141164,89.37713,89.37713,NaN,NaN,41.59542,NaN,5.129214,NaN,NaN,4.18110,9.687368,15.312215,12.898960,0.967861
C,-6.15761,-7.085755,0.847306,4,5.71683,0.00000,5.71683,-2.02933059,-0.00289733,-0.41246,NaN,-0.41246,NaN,NaN,0.11253,5.71683,5.71683,0.00000,60.58029213,98.27024514,74.07317,74.07317,NaN,NaN,59.20441,NaN,6.204041,NaN,NaN,5.71683,10.485711,15.205223,11.583541,0.959447
H,-3.731689,-6.609606,-2.457681,5,10.71432,0.00000,10.71432,-3.21163855,-0.00068937,-0.39072,NaN,-0.39072,NaN,NaN,0.29679,10.71432,10.71432,0.00000,24.55608701,115.19518254,84.58875,84.58875,NaN,NaN,455.74424,NaN,16.424331,NaN,NaN,10.71432,8.854034,15.228219,12.254331,2.025524
C,-6.698433,-6.423285,3.376532,6,4.74212,0.00000,4.74212,-1.76735652,-0.03004280,-0.88762,NaN,-0.88762,NaN,NaN,0.19817,4.74212,4.74212,0.00000,55.53102404,95.31118127,69.62602,69.62602,NaN,NaN,45.45586,NaN,5.506423,NaN,NaN,4.74212,10.155956,14.906378,11.009076,0.663696
C,-7.661588,-8.885732,-0.421382,7,4.70086,0.00000,4.70086,-1.80126735,-0.03902720,-0.89605,NaN,-0.89605,NaN,NaN,0.20565,4.70086,4.70086,0.00000,57.03514339,95.01093783,70.91112,70.91112,NaN,NaN,39.68642,NaN,4.948154,NaN,NaN,4.70086,10.225037,14.877745,11.059090,0.641749
C,-8.726069,-7.551255,4.601185,8,4.70734,0.00000,4.70734,-1.15400688,-0.00266613,-0.60765,NaN,-0.60765,NaN,NaN,0.10431,4.70734,4.70734,0.00000,55.53102404,93.78589270,66.16162,66.16162,NaN,NaN,33.10629,NaN,4.358945,NaN,NaN,4.70734,9.997108,14.877745,10.812042,0.627538
H,-5.517299,-5.04531,4.330657,9,9.16497,0.00000,9.16497,-1.68969649,-0.00035210,-0.33455,NaN,-0.33455,NaN,NaN,0.14127,9.16497,9.16497,0.00000,43.92842226,114.34608902,84.59451,84.59451,NaN,NaN,149.70382,NaN,9.642724,NaN,NaN,9.16497,10.733816,15.312215,12.224241,0.652227
C,-9.689523,-10.006803,0.821596,10,4.75192,0.00000,4.75192,-0.97903383,-0.00619154,-0.54382,NaN,-0.54382,NaN,NaN,0.07087,4.75192,4.75192,0.00000,56.97096299,94.85822715,65.59528,65.59528,NaN,NaN,29.44913,NaN,4.034602,NaN,NaN,4.75192,9.986129,14.847313,10.799600,0.614518
H,-7.222647,-9.378361,-2.366383,11,8.80947,0.00000,8.80947,-1.71889901,-0.00006289,-0.34712,NaN,-0.34712,NaN,NaN,0.14886,8.80947,8.80947,0.00000,70.71873771,121.02297661,92.72688,92.72688,NaN,NaN,166.43237,NaN,10.977701,NaN,NaN,8.80947,10.841961,15.199094,12.278267,0.609650
C,-10.219299,-9.338157,3.326812,12,4.74398,0.00000,4.74398,-1.16687340,-0.00195729,-0.73538,NaN,-0.73538,NaN,NaN,0.10145,4.74398,4.74398,0.00000,57.76989668,95.31118127,68.24577,68.24577,NaN,NaN,29.58808,NaN,4.164750,NaN,NaN,4.74398,10.244501,14.906378,10.996029,0.611618
H,-9.156919,-7.058894,6.546008,13,8.94360,0.00000,8.94360,-1.12418000,-0.00006863,-0.24822,NaN,-0.24822,NaN,NaN,0.07310,8.94360,8.94360,0.00000,65.75481273,115.42108486,85.90857,85.90857,NaN,NaN,156.57243,NaN,10.118039,NaN,NaN,8.94360,10.573872,14.583226,12.046546,0.617484
H,-10.853617,-11.393021,-0.143666,14,8.90201,0.00000,8.90201,-0.95067699,-0.00018978,-0.21169,NaN,-0.21169,NaN,NaN,0.05232,8.90201,8.90201,0.00000,65.69051259,113.98566674,84.94825,84.94825,NaN,NaN,152.43981,NaN,10.004252,NaN,NaN,8.90201,10.481441,14.654463,12.045802,0.614449
H,-11.801712,-10.213832,4.299051,15,8.86994,0.00000,8.86994,-1.10396634,-0.00006229,-0.24590,NaN,-0.24590,NaN,NaN,0.07048,8.86994,8.86994,0.00000,70.36871388,114.92334119,86.42946,86.42946,NaN,NaN,137.92087,NaN,9.570646,NaN,NaN,8.86994,10.792193,14.578474,12.134594,0.571688
C,-7.20894,-2.195463,-3.777311,16,3.74486,0.00000,3.74486,-1.16565386,-0.02041930,-0.25559,NaN,-0.25559,NaN,NaN,0.01518,3.74486,3.74486,0.00000,39.95262577,74.93893170,57.47856,57.47856,NaN,NaN,74.13810,NaN,7.329288,NaN,NaN,3.74486,8.810904,11.674393,9.592613,0.274809
