Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,-1.515424,2.133045,-2.322604,1,0.58069,0.00000,0.58069,-0.16129227,-0.01267780,-0.05435,NaN,-0.05435,NaN,NaN,0.00053,0.58069,0.58069,0.00000,33.38434355,85.69414900,56.72301,56.72301,NaN,NaN,146.01002,NaN,10.467223,NaN,NaN,0.58069,10.463501,12.920544,11.053609,0.158337
O,-3.414272,1.841355,0.976314,2,10.00025,0.00000,10.00025,-0.94957824,-0.00467632,-0.23848,NaN,-0.23848,NaN,NaN,0.06141,10.00025,10.00025,0.00000,40.98539848,110.02389478,69.47742,69.47742,NaN,NaN,157.51502,NaN,9.711954,NaN,NaN,10.00025,10.312226,14.918462,12.277873,0.711496
C,-4.657275,3.102807,2.535897,3,4.57167,0.00000,4.57167,-3.39773640,-0.07610760,-1.73901,NaN,-1.73901,NaN,NaN,0.88240,4.57167,4.57167,0.00000,68.43559470,126.12143797,97.63907,97.63907,NaN,NaN,220.77628,NaN,12.828227,NaN,NaN,4.57167,11.541635,14.918462,12.893530,0.376045
C,-3.708795,5.084471,4.151974,4,5.67439,0.00000,5.67439,-1.88857634,-0.00502095,-0.39632,NaN,-0.39632,NaN,NaN,0.10390,5.67439,5.67439,0.00000,48.97355894,105.60442015,73.90122,73.90122,NaN,NaN,175.66828,NaN,11.236417,NaN,NaN,5.67439,10.374136,14.804069,11.436336,0.879495
H,-6.654166,2.57931,2.797311,5,8.74986,0.00000,8.74986,-2.83346402,-0.02340655,-0.49337,NaN,-0.49337,NaN,NaN,0.31040,8.74986,8.74986,0.00000,71.20910949,133.96239000,108.57869,108.57869,NaN,NaN,184.37381,NaN,10.947069,NaN,NaN,8.74986,11.201438,15.027493,12.623387,0.971839
C,-1.105167,5.641069,4.340746,6,4.73334,0.00000,4.73334,-1.70756718,-0.03186213,-0.82913,NaN,-0.82913,NaN,NaN,0.16210,4.73334,4.73334,0.00000,48.90501999,96.89668406,67.11178,67.11178,NaN,NaN,157.34094,NaN,11.496173,NaN,NaN,4.73334,10.109891,14.804069,10.919213,0.626635
C,-5.470933,6.408851,5.65531,7,4.69448,0.00000,4.69448,-1.73507540,-0.04837603,-0.86134,NaN,-0.86134,NaN,NaN,0.19131,4.69448,4.69448,0.00000,55.24716902,103.74219991,72.17066,72.17066,NaN,NaN,71.49840,NaN,6.821788,NaN,NaN,4.69448,10.133683,14.753403,10.975130,0.642143
C,-0.296241,7.509535,5.996447,8,4.73992,0.00000,4.73992,-1.08394498,-0.00484321,-0.57773,NaN,-0.57773,NaN,NaN,0.08887,4.73992,4.73992,0.00000,49.90767981,94.87623972,65.95234,65.95234,NaN,NaN,60.35714,NaN,6.250601,NaN,NaN,4.73992,9.898204,14.804069,10.725805,0.625401
H,0.222562,4.59129,3.194497,9,11.68071,0.00000,11.68071,-1.58748190,-0.00315383,-0.26341,NaN,-0.26341,NaN,NaN,0.08590,11.68071,11.68071,0.00000,26.63200948,114.77143651,78.10958,78.10958,NaN,NaN,388.58164,NaN,16.416528,NaN,NaN,11.68071,8.829445,14.933545,11.835733,1.233980
C,-4.6487,8.299923,7.285391,10,4.75489,0.00000,4.75489,-0.96305545,-0.00145430,-0.52434,NaN,-0.52434,NaN,NaN,0.07021,4.75489,4.75489,0.00000,55.24716902,96.13759427,65.71732,65.71732,NaN,NaN,39.87987,NaN,4.781619,NaN,NaN,4.75489,9.898269,14.753403,10.733174,0.652335
H,-7.467619,5.947507,5.509234,11,8.76472,0.00000,8.76472,-1.66272113,-0.00045454,-0.34115,NaN,-0.34115,NaN,NaN,0.13913,8.76472,8.76472,0.00000,70.56933956,127.24863905,97.18167,97.18167,NaN,NaN,206.80185,NaN,12.307581,NaN,NaN,8.76472,10.752612,15.009467,12.196402,0.570486
C,-2.062848,8.845878,7.455109,12,4.76243,0.00000,4.76243,-1.13458188,-0.00090919,-0.71561,NaN,-0.71561,NaN,NaN,0.09357,4.76243,4.76243,0.00000,55.25346989,96.13759427,68.07010,68.07010,NaN,NaN,39.03385,NaN,4.857963,NaN,NaN,4.76243,10.192299,14.804069,10.927625,0.587151
H,1.703496,7.940803,6.161743,13,8.92915,0.00000,8.92915,-1.04247040,-0.00047453,-0.23735,NaN,-0.23735,NaN,NaN,0.06334,8.92915,8.92915,0.00000,64.23096325,122.21031892,90.33876,90.33876,NaN,NaN,199.61170,NaN,11.570891,NaN,NaN,8.92915,10.458098,14.518530,11.996031,0.611163
H,-5.998263,9.340535,8.427719,14,8.96624,0.00000,8.96624,-0.92969464,-0.00012382,-0.20798,NaN,-0.20798,NaN,NaN,0.05070,8.96624,8.96624,0.00000,65.20381387,115.01288445,85.84142,85.84142,NaN,NaN,156.89112,NaN,10.159560,NaN,NaN,8.96624,10.514753,14.573280,11.999412,0.630046
H,-1.417499,10.312585,8.739314,15,8.85809,0.00000,8.85809,-1.08712191,-0.00009453,-0.23935,NaN,-0.23935,NaN,NaN,0.06659,8.85809,8.85809,0.00000,69.72691023,115.68347267,87.23389,87.23389,NaN,NaN,141.26969,NaN,9.665831,NaN,NaN,8.85809,10.721545,14.529665,12.086647,0.567253
C,-8.615394,4.728263,-1.980235,16,3.89347,0.00000,3.89347,-0.19174693,-0.01658705,-0.11707,NaN,-0.11707,NaN,NaN,0.00156,3.89347,3.89347,0.00000,18.19003578,61.79916343,38.35307,38.35307,NaN,NaN,148.58769,NaN,10.558493,NaN,NaN,3.89347,8.494289,11.386252,9.233701,0.301675
C,-6.732433,3.526645,-3.066855,17,10.42150,0.00000,10.42150,-0.17149248,-0.00486856,-0.05814,NaN,-0.05814,NaN,NaN,0.00080,10.42150,10.42150,0.00000,5.48534415,76.71887162,40.40371,40.40371,NaN,NaN,198.61543,NaN,11.422437,NaN,NaN,10.42150,8.724328,13.028163,10.092791,0.666562
H,-9.984362,3.72531,-0.816485,18,9.08297,0.00000,9.08297,-0.21246839,-0.00079833,-0.07105,NaN,-0.07105,NaN,NaN,0.00198,9.08297,9.08297,0.00000,33.54796647,111.99755318,72.60932,72.60932,NaN,NaN,333.77741,NaN,14.975667,NaN,NaN,9.08297,9.231932,13.012191,11.317511,0.469361
H,-8.905187,6.74622,-2.269255,19,9.00350,0.00000,9.00350,-0.16769001,-0.00075277,-0.04082,NaN,-0.04082,NaN,NaN,0.00110,9.00350,9.00350,0.00000,27.02979215,93.11665886,57.91630,57.91630,NaN,NaN,261.84090,NaN,13.405885,NaN,NaN,9.00350,9.200418,13.011620,11.276256,0.480377
C,-4.773524,2.360858,-3.973472,20,4.94751,0.00000,4.94751,-0.23470079,-0.00422571,-0.06520,NaN,-0.06520,NaN,NaN,0.00245,4.94751,4.94751,0.00000,5.10624626,82.49373337,32.26855,32.26855,NaN,NaN,243.81314,NaN,13.153838,NaN,NaN,4.94751,8.615751,12.916751,9.677139,0.616039
H,-4.867487,1.406869,-5.796416,21,9.78780,0.00000,9.78780,-0.23470079,-0.01217493,-0.08023,NaN,-0.08023,NaN,NaN,0.00180,9.78780,9.78780,0.00000,20.31794410,93.48020220,54.76046,54.76046,NaN,NaN,311.40369,NaN,14.486490,NaN,NaN,9.78780,9.240389,13.573348,11.180413,0.407592
Cl,0.716029,1.892942,-5.873223,22,22.47611,0.00000,22.47611,-0.27043182,-0.00210176,-0.03890,NaN,-0.03890,NaN,NaN,0.00151,22.47611,21.46631,1.00979,-2.97688855,82.01335318,22.11286,23.22275,-1.48133,185.10061,184.37927,0.72134,11.447569,0.003882,0.718531,22.47611,8.717364,12.100487,9.326931,0.264524
Cl,-1.036585,6.289094,-1.837468,23,22.17510,0.00000,22.17510,-0.24051652,-0.00233528,-0.04567,NaN,-0.04567,NaN,NaN,0.00092,22.17510,18.59921,3.57589,-7.14752684,72.53749053,14.64746,18.16618,-3.65442,150.52575,146.21755,4.30819,10.741300,0.027802,4.184889,22.17510,8.533385,11.547610,9.151898,0.269194
O,1.220863,1.672226,-0.117152,24,7.97798,0.00000,7.97798,-1.19387986,-0.00791539,-0.16621,NaN,-0.16621,NaN,NaN,0.01758,7.97798,7.97798,0.00000,28.29767176,116.94784280,60.68752,60.68752,NaN,NaN,336.80887,NaN,15.207208,NaN,NaN,7.97798,9.762999,15.726530,11.875543,1.199743
O,-1.756593,-1.487883,-2.477408,25,8.88246,0.00000,8.88246,-1.28111169,-0.01398503,-0.16076,NaN,-0.16076,NaN,NaN,0.01632,8.88246,8.88246,0.00000,17.70794500,112.10159369,47.93765,47.93765,NaN,NaN,443.42718,NaN,17.799486,NaN,NaN,8.88246,9.805666,15.772743,11.676700,1.257788
C,2.806117,-2.409119,-0.537276,26,4.12222,0.00000,4.12222,-1.77554325,-0.02617627,-0.95374,NaN,-0.95374,NaN,NaN,0.23332,4.12222,4.12222,0.00000,69.44157659,137.43390550,105.45199,105.45199,NaN,NaN,234.77490,NaN,13.936558,NaN,NaN,4.12222,10.969494,16.161663,12.569058,1.190057
C,0.517037,-3.255853,0.819279,27,4.15968,0.00000,4.15968,-1.69237051,-0.02365665,-0.93683,NaN,-0.93683,NaN,NaN,0.22518,4.15968,4.15968,0.00000,81.95072751,140.73916368,110.91477,110.91477,NaN,NaN,96.18568,NaN,8.272969,NaN,NaN,4.15968,11.090716,16.045598,12.560829,1.182622
C,-3.998035,-3.685435,0.672846,28,5.16329,0.00000,5.16329,-1.87775989,-0.00857221,-1.02037,NaN,-1.02037,NaN,NaN,0.18264,5.16329,5.16329,0.00000,79.12446760,140.32401900,105.45337,105.45337,NaN,NaN,76.71647,NaN,7.051556,NaN,NaN,5.16329,11.167710,16.013421,12.499053,0.858707
C,5.326677,1.175196,-1.735834,29,5.22233,0.00000,5.22233,-1.81513772,-0.00578101,-1.01729,NaN,-1.01729,NaN,NaN,0.18613,5.22233,5.22233,0.00000,68.56992249,137.24228196,94.41195,94.41195,NaN,NaN,235.60966,NaN,13.275820,NaN,NaN,5.22233,11.196236,15.954272,12.442732,0.875922
C,7.188053,-0.492013,-2.591805,30,4.67576,0.00000,4.67576,-1.68709966,-0.00598627,-0.93181,NaN,-0.93181,NaN,NaN,0.18794,4.67576,4.67576,0.00000,76.46367314,136.45168600,92.72071,92.72071,NaN,NaN,76.74780,NaN,6.375977,NaN,NaN,4.67576,10.537863,15.901233,11.505541,0.743706
C,4.645557,-4.078299,-1.367,31,3.54250,0.00000,3.54250,-1.34350801,-0.03173743,-0.78500,NaN,-0.78500,NaN,NaN,0.12632,3.54250,3.54250,0.00000,83.04440057,132.59233789,101.41145,101.41145,NaN,NaN,96.74684,NaN,8.398816,NaN,NaN,3.54250,11.080829,15.565089,12.035414,0.740592
C,6.867631,-3.089776,-2.483157,32,3.81568,0.00000,3.81568,-1.76327722,-0.02519574,-0.94835,NaN,-0.94835,NaN,NaN,0.19455,3.81568,3.81568,0.00000,81.91820254,132.59233789,100.64782,100.64782,NaN,NaN,64.52445,NaN,6.569418,NaN,NaN,3.81568,10.941483,15.853437,11.902970,0.575806
C,0.642142,-4.485426,3.128806,33,3.60632,0.00000,3.60632,-1.39343104,-0.02195746,-0.79919,NaN,-0.79919,NaN,NaN,0.13076,3.60632,3.60632,0.00000,95.71449596,137.68005101,108.48358,108.48358,NaN,NaN,39.92330,NaN,4.734824,NaN,NaN,3.60632,11.088662,15.480188,12.047956,0.734963
C,-1.630856,-5.31868,4.263464,34,3.75105,0.00000,3.75105,-1.76027881,-0.01595930,-0.93160,NaN,-0.93160,NaN,NaN,0.19047,3.75105,3.75105,0.00000,96.36779791,133.55556129,108.01032,108.01032,NaN,NaN,29.22417,NaN,4.291498,NaN,NaN,3.75105,10.970035,15.343399,11.866631,0.559838
