Element,X,Y,Z,Atom#,LEAE All area,LEAE Positive area,LEAE Negative area,LEAE Minimal value,LEAE Maximal value,LEAE All average,LEAE Positive average,LEAE Negative average,LEAE All variance,LEAE Positive variance,LEAE Negative variance,ESP All area (Ang^2),ESP Positive area (Ang^2),ESP Negative area (Ang^2),ESP Minimal value (kcal/mol),ESP Maximal value (kcal/mol),ESP All average (kcal/mol),ESP Positive average (kcal/mol),ESP Negative average (kcal/mol),ESP All variance (kcal/mol)^2,ESP Positive variance (kcal/mol)^2,ESP Negative variance (kcal/mol)^2,ESP Pi (kcal/mol),ESP nu,ESP nu*sigma^2,ALIE Area(Ang^2),ALIE Min value,ALIE Max value,ALIE Average,ALIE Variance
Si,0.251919,-1.643508,1.15488,1,0.27495,0.00000,0.27495,-0.27496366,-0.04575582,-0.11512,NaN,-0.11512,NaN,NaN,0.00260,0.27495,0.27495,0.00000,51.87164441,101.13266329,77.29642,77.29642,NaN,NaN,126.05705,NaN,8.774349,NaN,NaN,0.27495,10.668597,13.024110,11.700914,0.258465
O,3.461447,-2.708422,-0.003628,2,9.87066,0.00000,9.87066,-0.85112380,-0.00381225,-0.28341,NaN,-0.28341,NaN,NaN,0.05079,9.87066,9.87066,0.00000,18.68607158,101.56597735,50.80126,50.80126,NaN,NaN,365.20560,NaN,16.268779,NaN,NaN,9.87066,9.613848,15.295743,12.480460,0.893604
C,4.095501,-4.77602,-0.998883,3,4.14695,0.00000,4.14695,-4.05286623,-0.10894296,-1.79041,NaN,-1.79041,NaN,NaN,0.92123,4.14695,4.14695,0.00000,56.88854137,111.03336682,90.33752,90.33752,NaN,NaN,118.40372,NaN,9.003568,NaN,NaN,4.14695,9.654868,15.295743,12.838317,1.059657
C,6.709289,-5.49443,-1.256789,4,5.68553,0.00000,5.68553,-1.87724657,-0.04701968,-0.56711,NaN,-0.56711,NaN,NaN,0.07460,5.68553,5.68553,0.00000,64.20352899,100.04749938,76.13571,76.13571,NaN,NaN,56.69665,NaN,6.232654,NaN,NaN,5.68553,10.481955,15.093828,11.572936,0.952947
H,2.644634,-6.015399,-1.792362,5,10.49824,0.00000,10.49824,-3.51594012,-0.00279066,-0.45193,NaN,-0.45193,NaN,NaN,0.34568,10.49824,10.49824,0.00000,31.09823833,117.16727271,85.71747,85.71747,NaN,NaN,425.81891,NaN,16.340645,NaN,NaN,10.49824,8.897425,15.255933,12.159528,2.061341
C,8.679979,-4.042789,-0.191314,6,4.76096,0.00000,4.76096,-1.78497600,-0.05535781,-0.95013,NaN,-0.95013,NaN,NaN,0.19280,4.76096,4.76096,0.00000,58.68903981,94.75519141,73.20572,73.20572,NaN,NaN,49.69180,NaN,5.918739,NaN,NaN,4.76096,10.146259,14.886604,11.006923,0.644635
C,7.265559,-7.706685,-2.636056,7,4.75180,0.00000,4.75180,-1.80885951,-0.04080855,-0.94905,NaN,-0.94905,NaN,NaN,0.19886,4.75180,4.75180,0.00000,60.76165221,95.99527540,72.61391,72.61391,NaN,NaN,33.18115,NaN,4.433706,NaN,NaN,4.75180,10.217824,14.886604,11.064576,0.670847
C,11.169481,-4.803984,-0.520973,8,4.68880,0.00000,4.68880,-1.28519594,-0.01276978,-0.70264,NaN,-0.70264,NaN,NaN,0.11586,4.68880,4.68880,0.00000,58.42212414,96.22127185,69.04077,69.04077,NaN,NaN,34.70460,NaN,4.568275,NaN,NaN,4.68880,10.007330,14.886604,10.808891,0.622323
H,8.217429,-2.362906,0.890072,9,9.16568,0.00000,9.16568,-1.72602795,-0.00144556,-0.37170,NaN,-0.37170,NaN,NaN,0.15340,9.16568,9.16568,0.00000,39.49528499,112.46781701,85.24099,85.24099,NaN,NaN,139.19016,NaN,9.101433,NaN,NaN,9.16568,10.744925,15.295743,12.208209,0.621528
C,9.76669,-8.450237,-2.964797,10,4.72022,0.00000,4.72022,-1.17922082,-0.01532624,-0.66887,NaN,-0.66887,NaN,NaN,0.09311,4.72022,4.72022,0.00000,59.99014239,95.99527540,67.10947,67.10947,NaN,NaN,26.62904,NaN,3.745535,NaN,NaN,4.72022,9.986680,14.886604,10.793442,0.625624
H,5.729126,-8.810281,-3.435995,11,8.79307,0.00000,8.79307,-1.72475296,-0.00054355,-0.36772,NaN,-0.36772,NaN,NaN,0.15630,8.79307,8.79307,0.00000,73.87961418,122.55690129,94.18224,94.18224,NaN,NaN,165.16673,NaN,10.988875,NaN,NaN,8.79307,10.744594,15.169179,12.272506,0.618915
C,11.712872,-7.000798,-1.908578,12,4.75519,0.00000,4.75519,-1.58095660,-0.01059725,-0.89792,NaN,-0.89792,NaN,NaN,0.17648,4.75519,4.75519,0.00000,60.07492793,96.22127185,69.80586,69.80586,NaN,NaN,27.01657,NaN,3.965070,NaN,NaN,4.75519,10.232081,14.886604,10.974034,0.590938
H,12.698043,-3.707251,0.298511,13,8.95644,0.00000,8.95644,-1.25080908,-0.00034319,-0.29244,NaN,-0.29244,NaN,NaN,0.09471,8.95644,8.95644,0.00000,67.96456867,117.32051679,88.13639,88.13639,NaN,NaN,152.32750,NaN,9.956154,NaN,NaN,8.95644,10.557197,14.597415,12.044495,0.616235
H,10.207118,-10.147115,-4.03044,14,8.91923,0.00000,8.91923,-1.15053292,-0.00007188,-0.27341,NaN,-0.27341,NaN,NaN,0.08112,8.91923,8.91923,0.00000,68.46936008,115.16828705,86.15893,86.15893,NaN,NaN,150.72672,NaN,9.967904,NaN,NaN,8.91923,10.521023,14.656378,12.046374,0.616609
H,13.66535,-7.585172,-2.158164,15,8.89628,0.00000,8.89628,-1.48634122,-0.00025493,-0.33505,NaN,-0.33505,NaN,NaN,0.13055,8.89628,8.89628,0.00000,71.92397008,115.96282161,87.60121,87.60121,NaN,NaN,135.69740,NaN,9.486001,NaN,NaN,8.89628,10.859020,14.574972,12.130788,0.580264
C,2.780547,-8.407839,3.332492,16,3.54663,0.00000,3.54663,-1.10842184,-0.01243463,-0.55080,NaN,-0.55080,NaN,NaN,0.07366,3.54663,3.54663,0.00000,24.56678796,64.21786733,45.47362,45.47362,NaN,NaN,152.19241,NaN,11.331043,NaN,NaN,3.54663,8.701680,11.657093,9.511242,0.274925
C,1.284897,-6.429194,3.509601,17,9.79662,0.00000,9.79662,-0.80704185,-0.00673283,-0.25530,NaN,-0.25530,NaN,NaN,0.03349,9.79662,9.79662,0.00000,16.77026633,91.09479633,45.04829,45.04829,NaN,NaN,159.61534,NaN,9.843291,NaN,NaN,9.79662,8.920951,13.673510,10.263377,0.729650
H,2.252506,-10.048573,2.205821,18,9.02415,0.00000,9.02415,-0.88771223,-0.00131316,-0.21685,NaN,-0.21685,NaN,NaN,0.03739,9.02415,9.02415,0.00000,36.86519004,106.14311636,70.27782,70.27782,NaN,NaN,259.16278,NaN,13.214174,NaN,NaN,9.02415,9.347166,13.147839,11.428823,0.461480
H,4.569764,-8.489389,4.347731,19,8.99795,0.00000,8.99795,-0.90556670,-0.00153912,-0.20740,NaN,-0.20740,NaN,NaN,0.03612,8.99795,8.99795,0.00000,35.44857628,102.47566385,66.82429,66.82429,NaN,NaN,252.76053,NaN,13.047633,NaN,NaN,8.99795,9.426655,13.133913,11.414770,0.466811
C,-0.089267,-4.393874,3.517568,20,5.33027,0.00000,5.33027,-0.36869813,-0.00673283,-0.10619,NaN,-0.10619,NaN,NaN,0.00271,5.33027,5.33027,0.00000,16.03232617,93.78973084,36.38552,36.38552,NaN,NaN,218.78656,NaN,11.529768,NaN,NaN,5.33027,8.870613,13.420769,9.930045,0.726884
H,-1.556448,-4.128175,4.938091,21,9.30968,0.00000,9.30968,-0.66284982,-0.01132677,-0.18777,NaN,-0.18777,NaN,NaN,0.01436,9.30968,9.30968,0.00000,26.36709929,100.21988520,60.49166,60.49166,NaN,NaN,299.50307,NaN,14.133066,NaN,NaN,9.30968,9.594445,14.212672,11.403964,0.437361
Cl,2.356277,0.741718,4.068535,22,22.35695,0.00000,22.35695,-0.28549783,-0.00258416,-0.06704,NaN,-0.06704,NaN,NaN,0.00323,22.35695,22.35695,0.00000,3.02497793,81.59368291,21.88984,21.88984,NaN,NaN,166.55926,NaN,9.967951,NaN,NaN,22.35695,8.565476,11.761947,9.145346,0.256066
Cl,-1.798596,-3.760823,-2.014089,23,20.68060,0.00000,20.68060,-0.27339269,-0.00022777,-0.07299,NaN,-0.07299,NaN,NaN,0.00467,20.68060,20.68060,0.00000,14.39068857,84.92111467,30.38235,30.38235,NaN,NaN,119.71182,NaN,8.028277,NaN,NaN,20.68060,8.651438,11.883360,9.279916,0.241640
O,0.512673,0.888145,-1.328302,24,9.27545,0.00000,9.27545,-1.24937230,-0.02884110,-0.20161,NaN,-0.20161,NaN,NaN,0.01528,9.27545,9.27545,0.00000,17.31642752,112.71914412,47.23282,47.23282,NaN,NaN,502.16924,NaN,19.307559,NaN,NaN,9.27545,9.520994,15.798781,11.865958,1.255333
O,-2.702883,-0.07512,2.356025,25,9.54457,0.00000,9.54457,-1.26461741,-0.01190431,-0.19103,NaN,-0.19103,NaN,NaN,0.01741,9.54457,9.54457,0.00000,13.90627153,112.61025005,45.68795,45.68795,NaN,NaN,523.41847,NaN,19.656006,NaN,NaN,9.54457,9.594606,15.834191,11.885401,1.329925
C,-1.912231,4.374665,-0.22295,26,4.85714,0.00000,4.85714,-2.08644854,-0.03987271,-1.10712,NaN,-1.10712,NaN,NaN,0.26165,4.85714,4.85714,0.00000,85.21023269,142.67127762,109.42884,109.42884,NaN,NaN,145.88437,NaN,10.656297,NaN,NaN,4.85714,11.513481,16.457847,12.842525,0.925495
C,-4.219337,2.849826,-0.542701,27,4.90213,0.00000,4.90213,-2.00493874,-0.03144559,-1.09566,NaN,-1.09566,NaN,NaN,0.25513,4.90213,4.90213,0.00000,85.78921822,142.19010380,110.13734,110.13734,NaN,NaN,114.36792,NaN,9.133296,NaN,NaN,4.90213,11.525707,16.608116,12.845700,0.935647
C,-6.706965,-0.779729,0.6453,28,5.46510,0.00000,5.46510,-1.94917696,-0.01457724,-1.05450,NaN,-1.05450,NaN,NaN,0.26020,5.46510,5.46510,0.00000,72.70898734,142.87099567,95.20748,95.20748,NaN,NaN,151.64494,NaN,9.948257,NaN,NaN,5.46510,11.472291,16.702248,12.713714,0.869337
C,2.609041,4.725844,-0.684189,29,5.52115,0.00000,5.52115,-1.93919521,-0.01756987,-1.04989,NaN,-1.04989,NaN,NaN,0.26362,5.52115,5.52115,0.00000,55.09418383,143.82112743,94.91656,94.91656,NaN,NaN,201.55956,NaN,11.979522,NaN,NaN,5.52115,9.949954,16.632958,12.661063,0.923157
C,2.542842,7.32466,-0.030561,30,5.19404,0.00000,5.19404,-1.85953124,-0.02821529,-1.05665,NaN,-1.05665,NaN,NaN,0.17649,5.19404,5.19404,0.00000,81.21650840,137.73919191,97.14741,97.14741,NaN,NaN,54.70653,NaN,5.828300,NaN,NaN,5.19404,11.183385,15.703979,12.261322,0.722860
C,-2.037076,6.923871,0.36803,31,4.64740,0.00000,4.64740,-1.74209110,-0.03223433,-1.02012,NaN,-1.02012,NaN,NaN,0.19774,4.64740,4.64740,0.00000,87.48152614,141.02639670,104.18730,104.18730,NaN,NaN,99.95176,NaN,8.161159,NaN,NaN,4.64740,10.999592,16.425350,11.873894,0.685231
C,0.16461,8.352901,0.50087,32,4.71897,0.00000,4.71897,-1.78070511,-0.02542155,-1.05938,NaN,-1.05938,NaN,NaN,0.22385,4.71897,4.71897,0.00000,84.91920294,141.02639670,99.18190,99.18190,NaN,NaN,59.44674,NaN,5.712972,NaN,NaN,4.71897,10.975722,16.425350,11.778454,0.653558
C,-6.173781,3.66614,-2.085298,33,4.65434,0.00000,4.65434,-1.75089812,-0.02097953,-1.02190,NaN,-1.02190,NaN,NaN,0.19825,4.65434,4.65434,0.00000,89.37337301,140.32130183,104.51855,104.51855,NaN,NaN,78.80764,NaN,7.046300,NaN,NaN,4.65434,11.011100,16.197093,11.865386,0.669072
C,-8.366458,2.234554,-2.303778,34,4.69320,0.00000,4.69320,-1.76321306,-0.01900960,-1.04821,NaN,-1.04821,NaN,NaN,0.22055,4.69320,4.69320,0.00000,86.28277651,140.32130183,99.21548,99.21548,NaN,NaN,51.52070,NaN,5.056008,NaN,NaN,4.69320,10.941537,16.279426,11.757511,0.658423
C,-8.712994,-0.017556,-0.961022,35,5.15529,0.00000,5.15529,-1.84857872,-0.02071067,-1.05778,NaN,-1.05778,NaN,NaN,0.17992,5.15529,5.15529,0.00000,82.33127068,138.75653945,96.81169,96.81169,NaN,NaN,44.15303,NaN,4.981618,NaN,NaN,5.15529,11.178018,15.984778,12.257124,0.733733
